classe,metodo,f1_score,recall,fbeta_score,precisions_score,auc_scores,tempo_corrido,matriz_da_confusao,modelo,desvio_padrao_cdbox (n = 9),desvio_padrao_hacabox (n = 9)
cd_box,entropy_shannon,77.94486215538846%,74.22434367541766%,80.36175710594314%,85.82169491352923%,83.7019411456326%,0.3394796848297119s,"{'class': 'cd_box', 'method': 'entropy_shannon', 'tn': 929, 'fp': 68, 'fn': 108, 'tp': 311}",cd_box_entropy_shannon_19-05-2023_10-01-44.pickle,,
cd_box,entropy_tsallis,78.89502762430939%,76.77419354838709%,80.22471910112358%,85.03539493293593%,84.02326922424612%,0.3704347610473633s,"{'class': 'cd_box', 'method': 'entropy_tsallis', 'tn': 868, 'fp': 83, 'fn': 108, 'tp': 357}",cd_box_entropy_tsallis_19-05-2023_10-01-44.pickle,,
cd_box,complex,99.35897435897436%,98.72611464968153%,99.74259974259974%,99.6845425867508%,99.36305732484077%,0.6378111839294434s,"{'class': 'cd_box', 'method': 'complex', 'tn': 945, 'fp': 0, 'fn': 6, 'tp': 465}",cd_box_complex_19-05-2023_10-01-44.pickle,,
cd_box,fourier_real,97.86324786324786%,97.03389830508475%,98.3676975945017%,98.618154158215%,98.19915254237289%,0.5036547183990479s,"{'class': 'cd_box', 'method': 'fourier_real', 'tn': 938, 'fp': 6, 'fn': 14, 'tp': 458}",cd_box_fourier_real_19-05-2023_10-01-44.pickle,,
cd_box,fourier_zcurve,99.33184855233851%,98.67256637168141%,99.73166368515206%,99.69072164948454%,99.33628318584071%,0.5407817363739014s,"{'class': 'cd_box', 'method': 'fourier_zcurve', 'tn': 964, 'fp': 0, 'fn': 6, 'tp': 446}",cd_box_fourier_zcurve_19-05-2023_10-01-44.pickle,,
cd_box,entropy_shannon,80.96330275229357%,74.94692144373673%,85.06024096385542%,88.20215471174282%,84.93377818218582%,0.31305599212646484s,"{'class': 'cd_box', 'method': 'entropy_shannon', 'tn': 897, 'fp': 48, 'fn': 118, 'tp': 353}",cd_box_entropy_shannon_19-05-2023_10-01-44.pickle,,
cd_box,entropy_tsallis,80.08474576271186%,79.24528301886792%,80.59701492537313%,85.25507521723532%,84.8835573773786%,0.3322329521179199s,"{'class': 'cd_box', 'method': 'entropy_tsallis', 'tn': 850, 'fp': 89, 'fn': 99, 'tp': 378}",cd_box_entropy_tsallis_19-05-2023_10-01-44.pickle,,
cd_box,complex,99.35064935064935%,98.70967741935483%,99.73924380704042%,99.68652037617555%,99.35483870967742%,0.538701057434082s,"{'class': 'cd_box', 'method': 'complex', 'tn': 951, 'fp': 0, 'fn': 6, 'tp': 459}",cd_box_complex_19-05-2023_10-01-44.pickle,,
cd_box,fourier_real,98.60664523043944%,97.45762711864407%,99.30915371329878%,99.26326787884294%,98.67584745762711%,0.5169672966003418s,"{'class': 'cd_box', 'method': 'fourier_real', 'tn': 943, 'fp': 1, 'fn': 12, 'tp': 460}",cd_box_fourier_real_19-05-2023_10-01-44.pickle,,
cd_box,fourier_zcurve,98.10526315789474%,97.89915966386555%,98.22934232715008%,98.62533258082722%,98.52404791703916%,0.5196151733398438s,"{'class': 'cd_box', 'method': 'fourier_zcurve', 'tn': 932, 'fp': 8, 'fn': 10, 'tp': 466}",cd_box_fourier_zcurve_19-05-2023_10-01-44.pickle,,
cd_box,entropy_shannon,81.9112627986348%,77.08779443254818%,85.1063829787234%,88.36063512938537%,85.80417118887684%,0.3099374771118164s,"{'class': 'cd_box', 'method': 'entropy_shannon', 'tn': 897, 'fp': 52, 'fn': 107, 'tp': 360}",cd_box_entropy_shannon_19-05-2023_10-01-44.pickle,,
cd_box,entropy_tsallis,80.76514346439959%,79.66457023060796%,81.44020574367768%,85.85373804694292%,85.35944166482476%,0.3671400547027588s,"{'class': 'cd_box', 'method': 'entropy_tsallis', 'tn': 855, 'fp': 84, 'fn': 97, 'tp': 380}",cd_box_entropy_tsallis_19-05-2023_10-01-44.pickle,,
cd_box,complex,99.66555183946487%,99.55456570155901%,99.73226238286479%,99.78508707201888%,99.72557654260991%,0.6583843231201172s,"{'class': 'cd_box', 'method': 'complex', 'tn': 966, 'fp': 1, 'fn': 2, 'tp': 447}",cd_box_complex_19-05-2023_10-01-44.pickle,,
cd_box,fourier_real,97.69484083424807%,97.3741794310722%,97.88825340959086%,98.3851099489866%,98.21785092512943%,0.5489702224731445s,"{'class': 'cd_box', 'method': 'fourier_real', 'tn': 950, 'fp': 9, 'fn': 12, 'tp': 445}",cd_box_fourier_real_19-05-2023_10-01-44.pickle,,
cd_box,fourier_zcurve,98.39816933638444%,97.9498861047836%,98.66911427260212%,98.96657175999157%,98.71905768903459%,0.6543164253234863s,"{'class': 'cd_box', 'method': 'fourier_zcurve', 'tn': 972, 'fp': 5, 'fn': 9, 'tp': 430}",cd_box_fourier_zcurve_19-05-2023_10-01-44.pickle,,
cd_box,entropy_shannon,82.36632536973835%,77.35042735042735%,85.70075757575758%,88.76529759959327%,86.09082548955966%,0.34624719619750977s,"{'class': 'cd_box', 'method': 'entropy_shannon', 'tn': 899, 'fp': 49, 'fn': 106, 'tp': 362}",cd_box_entropy_shannon_19-05-2023_10-01-44.pickle,,
cd_box,entropy_tsallis,81.64102564102564%,79.2828685258964%,83.12447786131997%,86.55756559403997%,85.53858962399855%,0.3830714225769043s,"{'class': 'cd_box', 'method': 'entropy_tsallis', 'tn': 839, 'fp': 75, 'fn': 104, 'tp': 398}",cd_box_entropy_tsallis_19-05-2023_10-01-44.pickle,,
cd_box,complex,99.68717413972888%,99.37629937629939%,99.87463435018803%,99.84008528784648%,99.6881496881497%,0.6035559177398682s,"{'class': 'cd_box', 'method': 'complex', 'tn': 935, 'fp': 0, 'fn': 3, 'tp': 478}",cd_box_complex_19-05-2023_10-01-44.pickle,,
cd_box,fourier_real,98.68421052631578%,98.0392156862745%,99.07529722589169%,99.20158445255926%,98.86286803122503%,0.5561726093292236s,"{'class': 'cd_box', 'method': 'fourier_real', 'tn': 954, 'fp': 3, 'fn': 9, 'tp': 450}",cd_box_fourier_real_19-05-2023_10-01-44.pickle,,
cd_box,fourier_zcurve,99.07312049433573%,98.3640081799591%,99.50351675630948%,99.46800003554071%,99.12806665740132%,0.5466513633728027s,"{'class': 'cd_box', 'method': 'fourier_zcurve', 'tn': 926, 'fp': 1, 'fn': 8, 'tp': 481}",cd_box_fourier_zcurve_19-05-2023_10-01-44.pickle,,
cd_box,entropy_shannon,78.67403314917128%,73.85892116182573%,81.87672493100277%,85.73596737445808%,83.34273681217624%,0.3383176326751709s,"{'class': 'cd_box', 'method': 'entropy_shannon', 'tn': 867, 'fp': 67, 'fn': 126, 'tp': 356}",cd_box_entropy_shannon_19-05-2023_10-01-44.pickle,,
cd_box,entropy_tsallis,78.50055126791621%,78.93569844789357%,78.24175824175825%,84.08717105263158%,84.28650207368771%,0.3563380241394043s,"{'class': 'cd_box', 'method': 'entropy_tsallis', 'tn': 865, 'fp': 100, 'fn': 95, 'tp': 356}",cd_box_entropy_tsallis_19-05-2023_10-01-44.pickle,,
cd_box,complex,99.79633401221996%,99.59349593495935%,99.91843393148449%,99.89200863930886%,99.79674796747969%,0.6098835468292236s,"{'class': 'cd_box', 'method': 'complex', 'tn': 924, 'fp': 0, 'fn': 2, 'tp': 490}",cd_box_complex_19-05-2023_10-01-44.pickle,,
cd_box,fourier_real,97.85407725321889%,96.61016949152543%,98.61591695501731%,98.72839730762234%,98.09322033898306%,0.5849480628967285s,"{'class': 'cd_box', 'method': 'fourier_real', 'tn': 940, 'fp': 4, 'fn': 16, 'tp': 456}",cd_box_fourier_real_19-05-2023_10-01-44.pickle,,
cd_box,fourier_zcurve,98.38187702265373%,97.85407725321889%,98.7012987012987%,98.93414044133513%,98.6638807318726%,0.640002965927124s,"{'class': 'cd_box', 'method': 'fourier_zcurve', 'tn': 945, 'fp': 5, 'fn': 10, 'tp': 456}",cd_box_fourier_zcurve_19-05-2023_10-01-44.pickle,,
cd_box,entropy_shannon,79.3220338983051%,75.16059957173448%,82.0476858345021%,86.17402268652137%,84.05026817364384%,0.5822489261627197s,"{'class': 'cd_box', 'method': 'entropy_shannon', 'tn': 882, 'fp': 67, 'fn': 116, 'tp': 351}",cd_box_entropy_shannon_19-05-2023_10-01-44.pickle,,
cd_box,entropy_tsallis,79.95642701525054%,77.91932059447984%,81.2306330234617%,85.685097069559%,84.72685606443568%,0.439403772354126s,"{'class': 'cd_box', 'method': 'entropy_tsallis', 'tn': 865, 'fp': 80, 'fn': 104, 'tp': 367}",cd_box_entropy_tsallis_19-05-2023_10-01-44.pickle,,
cd_box,complex,99.44506104328525%,99.11504424778761%,99.644128113879%,99.68181619271137%,99.5056549039768%,0.5910844802856445s,"{'class': 'cd_box', 'method': 'complex', 'tn': 963, 'fp': 1, 'fn': 4, 'tp': 448}",cd_box_complex_19-05-2023_10-01-44.pickle,,
cd_box,fourier_real,98.5635359116022%,97.59299781181619%,99.15518008003556%,99.2086038961039%,98.69222361915105%,0.5242202281951904s,"{'class': 'cd_box', 'method': 'fourier_real', 'tn': 957, 'fp': 2, 'fn': 11, 'tp': 446}",cd_box_fourier_real_19-05-2023_10-01-44.pickle,,
cd_box,fourier_zcurve,98.93162393162392%,98.51063829787235%,99.18594687232219%,99.30969053535125%,99.09675678107148%,0.5861470699310303s,"{'class': 'cd_box', 'method': 'fourier_zcurve', 'tn': 943, 'fp': 3, 'fn': 7, 'tp': 463}",cd_box_fourier_zcurve_19-05-2023_10-01-44.pickle,,
cd_box,entropy_shannon,79.45823927765238%,74.26160337552743%,82.94062205466541%,86.64274939078636%,83.94608831196754%,0.42752838134765625s,"{'class': 'cd_box', 'method': 'entropy_shannon', 'tn': 882, 'fp': 60, 'fn': 122, 'tp': 352}",cd_box_entropy_shannon_19-05-2023_10-01-44.pickle,,
cd_box,entropy_tsallis,80.0%,77.41935483870968%,81.6326530612245%,86.02762838764104%,84.7664597537397%,0.34110069274902344s,"{'class': 'cd_box', 'method': 'entropy_tsallis', 'tn': 876, 'fp': 75, 'fn': 105, 'tp': 360}",cd_box_entropy_tsallis_19-05-2023_10-01-44.pickle,,
cd_box,complex,99.57894736842105%,99.36974789915966%,99.70489038785836%,99.73527909914269%,99.63168246021812%,0.6174941062927246s,"{'class': 'cd_box', 'method': 'complex', 'tn': 939, 'fp': 1, 'fn': 3, 'tp': 473}",cd_box_complex_19-05-2023_10-01-44.pickle,,
haca_box,fourier_real,96.90346083788705%,94.66192170818505%,98.30007390983%,98.8662165844207%,97.2281859311737%,0.5784022808074951s,"{'class': 'haca_box', 'method': 'fourier_real', 'tn': 971, 'fp': 2, 'fn': 15, 'tp': 266}",haca_box_fourier_real_19-05-2023_10-02-06.pickle,,
haca_box,fourier_zcurve,96.76375404530745%,95.52715654952077%,97.52120026092629%,98.27877489678522%,97.44476849792723%,0.5860180854797363s,"{'class': 'haca_box', 'method': 'fourier_zcurve', 'tn': 935, 'fp': 6, 'fn': 14, 'tp': 299}",haca_box_fourier_zcurve_19-05-2023_10-02-06.pickle,,
haca_box,entropy_shannon,41.0958904109589%,32.142857142857146%,49.34210526315789%,69.81312944654901%,62.58066881783514%,0.3139989376068115s,"{'class': 'haca_box', 'method': 'entropy_shannon', 'tn': 906, 'fp': 68, 'fn': 190, 'tp': 90}",haca_box_entropy_shannon_19-05-2023_10-02-06.pickle,,
haca_box,entropy_tsallis,53.51043643263756%,44.620253164556964%,60.775862068965516%,75.02306052991507%,68.5787832986964%,0.3170804977416992s,"{'class': 'haca_box', 'method': 'entropy_tsallis', 'tn': 868, 'fp': 70, 'fn': 175, 'tp': 141}",haca_box_entropy_tsallis_19-05-2023_10-02-06.pickle,,
haca_box,complex,96.71532846715328%,94.64285714285714%,98.00295857988166%,98.67964942024159%,97.1674244646524%,0.6875786781311035s,"{'class': 'haca_box', 'method': 'complex', 'tn': 971, 'fp': 3, 'fn': 15, 'tp': 265}",haca_box_complex_19-05-2023_10-02-06.pickle,,
haca_box,fourier_real,96.03960396039604%,93.56913183279742%,97.58551307847083%,98.2792810307347%,96.5724768389862%,0.6185400485992432s,"{'class': 'haca_box', 'method': 'fourier_real', 'tn': 939, 'fp': 4, 'fn': 20, 'tp': 291}",haca_box_fourier_real_19-05-2023_10-02-06.pickle,,
haca_box,fourier_zcurve,97.77070063694268%,97.77070063694268%,97.77070063694269%,98.51300989293944%,98.51300989293944%,0.5840861797332764s,"{'class': 'haca_box', 'method': 'fourier_zcurve', 'tn': 933, 'fp': 7, 'fn': 7, 'tp': 307}",haca_box_fourier_zcurve_19-05-2023_10-02-06.pickle,,
haca_box,entropy_shannon,37.610619469026545%,27.15654952076677%,48.906789413118524%,70.35132432170855%,60.70898676888498%,0.3612711429595947s,"{'class': 'haca_box', 'method': 'entropy_shannon', 'tn': 887, 'fp': 54, 'fn': 228, 'tp': 85}",haca_box_entropy_shannon_19-05-2023_10-02-06.pickle,,
haca_box,entropy_tsallis,55.79710144927535%,50.326797385620914%,59.68992248062015%,73.76113046844755%,70.31107801770496%,0.3436744213104248s,"{'class': 'haca_box', 'method': 'entropy_tsallis', 'tn': 856, 'fp': 92, 'fn': 152, 'tp': 154}",haca_box_entropy_tsallis_19-05-2023_10-02-06.pickle,,
haca_box,complex,98.6842105263158%,97.71986970684038%,99.27200529450695%,99.46662576302148%,98.80713654296612%,0.7996878623962402s,"{'class': 'haca_box', 'method': 'complex', 'tn': 946, 'fp': 1, 'fn': 7, 'tp': 300}",haca_box_complex_19-05-2023_10-02-06.pickle,,
haca_box,fourier_real,96.67774086378736%,94.48051948051948%,98.04582210242589%,98.60437925170068%,97.08169737239504%,0.5998673439025879s,"{'class': 'haca_box', 'method': 'fourier_real', 'tn': 943, 'fp': 3, 'fn': 17, 'tp': 291}",haca_box_fourier_real_19-05-2023_10-02-06.pickle,,
haca_box,fourier_zcurve,96.71848013816926%,94.91525423728814%,97.8336827393431%,98.52257877159867%,97.24907654513%,0.60597825050354s,"{'class': 'haca_box', 'method': 'fourier_zcurve', 'tn': 955, 'fp': 4, 'fn': 15, 'tp': 280}",haca_box_fourier_zcurve_19-05-2023_10-02-06.pickle,,
haca_box,entropy_shannon,42.02020202020202%,31.419939577039273%,52.68490374873353%,71.29447303647348%,62.459698932614984%,0.3190734386444092s,"{'class': 'haca_box', 'method': 'entropy_shannon', 'tn': 863, 'fp': 60, 'fn': 227, 'tp': 104}",haca_box_entropy_shannon_19-05-2023_10-02-06.pickle,,
haca_box,entropy_tsallis,54.684512428298284%,47.66666666666667%,59.983221476510074%,74.44881324674985%,69.64046121593292%,0.31919264793395996s,"{'class': 'haca_box', 'method': 'entropy_tsallis', 'tn': 874, 'fp': 80, 'fn': 157, 'tp': 143}",haca_box_entropy_tsallis_19-05-2023_10-02-06.pickle,,
haca_box,complex,96.36048526863085%,95.53264604810997%,96.86411149825783%,97.92991099809281%,97.35095438438728%,0.7629165649414062s,"{'class': 'haca_box', 'method': 'complex', 'tn': 955, 'fp': 8, 'fn': 13, 'tp': 278}",haca_box_complex_19-05-2023_10-02-06.pickle,,
haca_box,fourier_real,94.73684210526315%,91.71974522292994%,96.64429530201343%,97.62542517006803%,95.54072367529476%,0.6348545551300049s,"{'class': 'haca_box', 'method': 'fourier_real', 'tn': 934, 'fp': 6, 'fn': 26, 'tp': 288}",haca_box_fourier_real_19-05-2023_10-02-06.pickle,,
haca_box,fourier_zcurve,97.14285714285714%,96.113074204947%,97.77138749101366%,98.53452512480186%,97.79907057312231%,0.7621383666992188s,"{'class': 'haca_box', 'method': 'fourier_zcurve', 'tn': 966, 'fp': 5, 'fn': 11, 'tp': 272}",haca_box_fourier_zcurve_19-05-2023_10-02-06.pickle,,
haca_box,entropy_shannon,36.853932584269664%,28.08219178082192%,45.35398230088495%,67.26060087977062%,60.350867200182265%,0.3036384582519531s,"{'class': 'haca_box', 'method': 'entropy_shannon', 'tn': 891, 'fp': 71, 'fn': 210, 'tp': 82}",haca_box_entropy_shannon_19-05-2023_10-02-06.pickle,,
haca_box,entropy_tsallis,52.77246653919694%,44.516129032258064%,59.3803786574871%,74.13307897335986%,68.2856068890104%,0.30472850799560547s,"{'class': 'haca_box', 'method': 'entropy_tsallis', 'tn': 869, 'fp': 75, 'fn': 172, 'tp': 138}",haca_box_entropy_tsallis_19-05-2023_10-02-06.pickle,,
haca_box,complex,98.54132901134521%,97.43589743589743%,99.21671018276761%,99.41456926186322%,98.66487016168544%,0.6733560562133789s,"{'class': 'haca_box', 'method': 'complex', 'tn': 941, 'fp': 1, 'fn': 8, 'tp': 304}",haca_box_complex_19-05-2023_10-02-06.pickle,,
haca_box,fourier_real,94.89291598023064%,91.42857142857143%,97.10047201618342%,97.91174208982427%,95.50129316902479%,0.6896462440490723s,"{'class': 'haca_box', 'method': 'fourier_real', 'tn': 935, 'fp': 4, 'fn': 27, 'tp': 288}",haca_box_fourier_real_19-05-2023_10-02-06.pickle,,
haca_box,fourier_zcurve,98.15126050420167%,97.33333333333334%,98.64864864864865%,99.07442427670065%,98.50943396226415%,0.6573607921600342s,"{'class': 'haca_box', 'method': 'fourier_zcurve', 'tn': 951, 'fp': 3, 'fn': 8, 'tp': 292}",haca_box_fourier_zcurve_19-05-2023_10-02-06.pickle,,
haca_box,entropy_shannon,36.9098712446352%,26.060606060606062%,49.199084668192214%,70.70530358834053%,60.32467532467534%,0.34129834175109863s,"{'class': 'haca_box', 'method': 'entropy_shannon', 'tn': 874, 'fp': 50, 'fn': 244, 'tp': 86}",haca_box_entropy_shannon_19-05-2023_10-02-06.pickle,,
haca_box,entropy_tsallis,51.703406813627254%,45.42253521126761%,56.38111888111889%,72.54090471607316%,68.27827791491215%,0.3147122859954834s,"{'class': 'haca_box', 'method': 'entropy_tsallis', 'tn': 884, 'fp': 86, 'fn': 155, 'tp': 129}",haca_box_entropy_tsallis_19-05-2023_10-02-06.pickle,,
haca_box,complex,98.68421052631578%,97.40259740259741%,99.46949602122015%,99.58071278825994%,98.7012987012987%,0.7343029975891113s,"{'class': 'haca_box', 'method': 'complex', 'tn': 946, 'fp': 0, 'fn': 8, 'tp': 300}",haca_box_complex_19-05-2023_10-02-06.pickle,,
haca_box,fourier_real,96.65551839464884%,94.75409836065573%,97.83344617467841%,98.4849399622833%,97.16630102437423%,0.5999608039855957s,"{'class': 'haca_box', 'method': 'fourier_real', 'tn': 945, 'fp': 4, 'fn': 16, 'tp': 289}",haca_box_fourier_real_19-05-2023_10-02-06.pickle,,
haca_box,fourier_zcurve,96.8229954614221%,94.95548961424333%,97.9791794243723%,98.46873755475906%,97.25964229894281%,0.7176723480224609s,"{'class': 'haca_box', 'method': 'fourier_zcurve', 'tn': 913, 'fp': 4, 'fn': 17, 'tp': 320}",haca_box_fourier_zcurve_19-05-2023_10-02-06.pickle,,
haca_box,entropy_shannon,34.285714285714285%,24.82758620689655%,44.44444444444444%,67.99479879551053%,59.405494348261556%,0.423367977142334s,"{'class': 'haca_box', 'method': 'entropy_shannon', 'tn': 906, 'fp': 58, 'fn': 218, 'tp': 72}",haca_box_entropy_shannon_19-05-2023_10-02-06.pickle,,
haca_box,entropy_tsallis,53.59223300970874%,46.62162162162162%,58.87372013651877%,73.8739990735226%,69.08325339953733%,0.3785371780395508s,"{'class': 'haca_box', 'method': 'entropy_tsallis', 'tn': 877, 'fp': 81, 'fn': 158, 'tp': 138}",haca_box_entropy_tsallis_19-05-2023_10-02-06.pickle,,
haca_box,complex,98.25783972125434%,97.91666666666666%,98.46368715083798%,98.9907819453274%,98.75129399585921%,0.7899360656738281s,"{'class': 'haca_box', 'method': 'complex', 'tn': 962, 'fp': 4, 'fn': 6, 'tp': 282}",haca_box_complex_19-05-2023_10-02-06.pickle,,
haca_box,fourier_real,95.74105621805792%,93.04635761589404%,97.43411927877946%,98.21465428276574%,96.31309477433359%,0.684499979019165s,"{'class': 'haca_box', 'method': 'fourier_real', 'tn': 948, 'fp': 4, 'fn': 21, 'tp': 281}",haca_box_fourier_real_19-05-2023_10-02-06.pickle,,
haca_box,fourier_zcurve,98.06451612903227%,96.81528662420382%,98.8296488946684%,99.14577645404154%,98.30126033337851%,0.7218272686004639s,"{'class': 'haca_box', 'method': 'fourier_zcurve', 'tn': 938, 'fp': 2, 'fn': 10, 'tp': 304}",haca_box_fourier_zcurve_19-05-2023_10-02-06.pickle,,
haca_box,entropy_shannon,37.70883054892602%,26.421404682274247%,50.70603337612323%,73.21649029982363%,61.06410548249839%,0.3144681453704834s,"{'class': 'haca_box', 'method': 'entropy_shannon', 'tn': 914, 'fp': 41, 'fn': 220, 'tp': 79}",haca_box_entropy_shannon_19-05-2023_10-02-06.pickle,,
haca_box,entropy_tsallis,57.089552238805965%,50.1639344262295%,62.24572823433686%,75.68775310710795%,70.97237817201886%,0.3238978385925293s,"{'class': 'haca_box', 'method': 'entropy_tsallis', 'tn': 871, 'fp': 78, 'fn': 152, 'tp': 153}",haca_box_entropy_tsallis_19-05-2023_10-02-06.pickle,,
haca_box,complex,97.65990639625585%,96.0122699386503%,98.67591424968474%,98.99031391044171%,97.8983763486355%,0.8243813514709473s,"{'class': 'haca_box', 'method': 'complex', 'tn': 926, 'fp': 2, 'fn': 13, 'tp': 313}",haca_box_complex_19-05-2023_10-02-06.pickle,,
haca_box,fourier_real,96.07843137254902%,93.0379746835443%,97.99999999999997%,98.51393669243356%,96.4123775336698%,0.6553707122802734s,"{'class': 'haca_box', 'method': 'fourier_real', 'tn': 936, 'fp': 2, 'fn': 22, 'tp': 294}",haca_box_fourier_real_19-05-2023_10-02-06.pickle,,
haca_box,fourier_zcurve,97.19298245614036%,95.8477508650519%,98.01840056617127%,98.67160669024516%,97.7166215465156%,0.6974561214447021s,"{'class': 'haca_box', 'method': 'fourier_zcurve', 'tn': 961, 'fp': 4, 'fn': 12, 'tp': 277}",haca_box_fourier_zcurve_19-05-2023_10-02-06.pickle,,
haca_box,entropy_shannon,42.173913043478265%,31.907894736842106%,52.26293103448276%,71.66351408154688%,62.84868421052631%,0.3856656551361084s,"{'class': 'haca_box', 'method': 'entropy_shannon', 'tn': 891, 'fp': 59, 'fn': 207, 'tp': 97}",haca_box_entropy_shannon_19-05-2023_10-02-06.pickle,,
haca_box,entropy_tsallis,55.98526703499079%,51.006711409395976%,59.4679186228482%,73.78552213749721%,70.63933896829633%,0.3336496353149414s,"{'class': 'haca_box', 'method': 'entropy_tsallis', 'tn': 863, 'fp': 93, 'fn': 146, 'tp': 152}",haca_box_entropy_tsallis_19-05-2023_10-02-06.pickle,,
haca_box,complex,97.76247848537004%,96.5986394557823%,98.47434119278779%,98.96028883468033%,98.14306972789115%,0.7768702507019043s,"{'class': 'haca_box', 'method': 'complex', 'tn': 957, 'fp': 3, 'fn': 10, 'tp': 284}",haca_box_complex_19-05-2023_10-02-06.pickle,,
haca_box,fourier_real,96.08540925266904%,93.75%,97.54335260115607%,98.35170564576195%,96.66796066252587%,0.9879660606384277s,"{'class': 'haca_box', 'method': 'fourier_real', 'tn': 962, 'fp': 4, 'fn': 18, 'tp': 270}",haca_box_fourier_real_19-05-2023_10-02-06.pickle,,
haca_box,fourier_zcurve,96.68411867364748%,94.21768707482994%,98.22695035460995%,98.76978218913703%,97.0046768707483%,0.627615213394165s,"{'class': 'haca_box', 'method': 'fourier_zcurve', 'tn': 958, 'fp': 2, 'fn': 17, 'tp': 277}",haca_box_fourier_zcurve_19-05-2023_10-02-06.pickle,,
haca_box,entropy_shannon,40.50104384133611%,34.275618374558306%,45.45454545454545%,65.95472782685853%,62.0399719061257%,0.34625935554504395s,"{'class': 'haca_box', 'method': 'entropy_shannon', 'tn': 872, 'fp': 99, 'fn': 186, 'tp': 97}",haca_box_entropy_shannon_19-05-2023_10-02-06.pickle,,
