nameseq,k1,k2,label
Z71666.1/727-896_neg_1,0.7226989619377162,0.9217162573303866,negative
Z71666.1/727-896_neg_2,0.7226989619377162,0.9214193654004365,negative
Z71666.1/727-896_neg_3,0.7226989619377162,0.9216080443839562,negative
Z71666.1/727-896_neg_4,0.7226989619377162,0.9223544362452327,negative
Z71666.1/727-896_neg_5,0.7226989619377162,0.9209948376875171,negative
AACA01000197.1/7672-7842_neg_1,0.7265825382168873,0.922390294467693,negative
AACA01000197.1/7672-7842_neg_2,0.7265825382168873,0.9215100176055373,negative
AACA01000197.1/7672-7842_neg_3,0.7265825382168873,0.9225795128586237,negative
AACA01000197.1/7672-7842_neg_4,0.7265825382168873,0.9239808258697191,negative
AACA01000197.1/7672-7842_neg_5,0.7265825382168873,0.9246472036812575,negative
AACI02000264.1/1524-1695_neg_1,0.734518658734451,0.9289709316271865,negative
AACI02000264.1/1524-1695_neg_2,0.7345186587344511,0.9289844839479536,negative
AACI02000264.1/1524-1695_neg_3,0.734518658734451,0.9283529458002036,negative
AACI02000264.1/1524-1695_neg_4,0.7345186587344511,0.9285887561815523,negative
AACI02000264.1/1524-1695_neg_5,0.734518658734451,0.9277674855430618,negative
AACH01000736.1/1244-1414_neg_1,0.7303443794671866,0.92614998162662,negative
AACH01000736.1/1244-1414_neg_2,0.7303443794671866,0.9273291687005358,negative
AACH01000736.1/1244-1414_neg_3,0.7303443794671866,0.9252806739465472,negative
AACH01000736.1/1244-1414_neg_4,0.7303443794671866,0.925313581492796,negative
AACH01000736.1/1244-1414_neg_5,0.7303443794671866,0.9243565203560596,negative
AACF01000082.1/45350-45178_neg_1,0.7489057435931705,0.93538344478738,negative
AACF01000082.1/45350-45178_neg_2,0.7489057435931705,0.9342956961591221,negative
AACF01000082.1/45350-45178_neg_3,0.7489057435931705,0.9330793467078189,negative
AACF01000082.1/45350-45178_neg_4,0.7489057435931705,0.9360157321673526,negative
AACF01000082.1/45350-45178_neg_5,0.7489057435931705,0.9350190757887518,negative
AC079951.35/117550-117416_neg_1,0.740960219478738,0.9310991555794275,negative
AC079951.35/117550-117416_neg_2,0.740960219478738,0.9301217761889248,negative
AC079951.35/117550-117416_neg_3,0.740960219478738,0.9299192561350369,negative
AC079951.35/117550-117416_neg_4,0.740960219478738,0.929584657785135,negative
AC079951.35/117550-117416_neg_5,0.740960219478738,0.9312400390951756,negative
AC113292.6/67439-67304_neg_1,0.7395112456747405,0.929188510349405,negative
AC113292.6/67439-67304_neg_2,0.7395112456747405,0.9298739157688796,negative
AC113292.6/67439-67304_neg_3,0.7395112456747405,0.9293403406638455,negative
AC113292.6/67439-67304_neg_4,0.7395112456747405,0.930520279107498,negative
AC113292.6/67439-67304_neg_5,0.7395112456747405,0.9293923967716538,negative
AC122035.2/34589-34724_neg_1,0.7371323529411765,0.9281256981483208,negative
AC122035.2/34589-34724_neg_2,0.7371323529411764,0.9278567415913118,negative
AC122035.2/34589-34724_neg_3,0.7371323529411765,0.9280693040315287,negative
AC122035.2/34589-34724_neg_4,0.7371323529411765,0.9272624343605016,negative
AC122035.2/34589-34724_neg_5,0.7371323529411765,0.9279695298248963,negative
AL078581.11/71236-71370_neg_1,0.7417283950617284,0.9298576195968971,negative
AL078581.11/71236-71370_neg_2,0.7417283950617284,0.9299016456955683,negative
AL078581.11/71236-71370_neg_3,0.7417283950617284,0.930196620556666,negative
AL078581.11/71236-71370_neg_4,0.7417283950617284,0.9305488293460363,negative
AL078581.11/71236-71370_neg_5,0.7417283950617284,0.9314689748082663,negative
AJ609443.1/1-137_neg_1,0.7428206084501039,0.9323467049690504,negative
AJ609443.1/1-137_neg_2,0.7428206084501039,0.9278880681235252,negative
AJ609443.1/1-137_neg_3,0.7428206084501039,0.9300468520228447,negative
AJ609443.1/1-137_neg_4,0.7428206084501039,0.9309531137785986,negative
AJ609443.1/1-137_neg_5,0.7428206084501039,0.9298202865839061,negative
