nameseq,k1,k2,label
SNORA58B,0.7483849409668077,0.9301825993555317,real
SNORA77A,0.7438693899134112,0.9217952163396936,real
SNORA77B,0.7401563298999196,0.9233055885850179,real
SNORA82,0.7396391037081103,0.9278419779629132,real
SCARNA27,0.7489292013101537,0.92608,real
SNORA83A,0.7310836762688614,0.9237023836043663,real
SNORA83B,0.7310836762688614,0.9237023836043663,real
SCARNA22,0.7411616161616161,0.9282675834741565,real
SNORA80B,0.7419478737997256,0.9209177990643796,real
SNORA80A,0.7443771626297577,0.9232373113854595,real
SNORA79,0.7198979591836734,0.9175508514052068,real
SCARNA21,0.7281033396345306,0.9090521604773829,real
SNORA76,0.7172865013774105,0.912068061301789,real
SCARNA26,0.7443519619500594,0.9262152777777778,real
SNORA84_orphan,0.7394425914410085,0.9182736455463728,real
SNORA85_orphan,0.7398816568047337,0.9262664503335136,real
SNORA86_orphan,0.740702479338843,0.9247712837247246,real
SNORA36C_orphan,0.7407006790457304,0.9241943359375,real
SNORA38B_orphan,0.7480486685032139,0.9294330167239672,real
SNORA70B_orphan,0.7404767208732457,0.9253208208491153,real
SNORA70C_orphan,0.744375139229227,0.9194414607948442,real
SNORA11B_orphan,0.7454833984375,0.9261578523157046,real
SNORA11C_orphan,0.7489013671875,0.9249178498356997,real
SNORA11D_orphan,0.7453654907309815,0.9240362811791384,real
SNORA11E_orphan,0.7453654907309815,0.9240362811791384,real
SNORA45_orphan_no_annotated,0.7494574989149978,0.9295792391030486,real
SNORA12_orphan,0.7385223765432098,0.9281627463445645,real
HsOr_aca10_orphan,0.7339795918367347,0.9235546814347083,real
HsOr_aca11_orphan,0.6990249880121477,0.8984645328719723,real
HsOr_aca12_orphan,0.7435054870109741,0.9252960443436634,real
HsOr_aca13_orphan,0.7376680384087791,0.9160169302740031,real
HsOr_aca14_orphan,0.74405276816609,0.9223593964334705,real
HsOr_aca15_orphan,0.7463811223478088,0.9269013705993012,real
