nameseq,k1,k2,label
GGgACA1a,0.7473571145909887,0.9287190082644627,real
GGgACA1b,0.7473571145909887,0.9287190082644627,real
GGgACA2,0.7253656546821281,0.9171597633136095,real
GGgACA3,0.7455692729766804,0.9222543996435733,real
GGgACA4a,0.7491404929782647,0.9288757396449704,real
GGgACA4b,0.7488757396449703,0.9292710774592873,real
GGgACA4c,0.7471597237692136,0.9240771100684041,real
GGgACA5,0.7487908630033215,0.9260355029585798,real
GGgACA6,0.7458984910836763,0.9288260191579416,real
GGgACA7,0.7430419921875,0.9240498480996963,real
GGgACA8,0.7396970372020495,0.9289388885748205,real
GGgACA9,0.7396433470507544,0.9251503675651593,real
GGgACA10,0.7434298700541926,0.9297041420118343,real
GGgACA11,0.7462121212121212,0.9287337567740808,real
GGgACA12,0.7431967834042306,0.923076923076923,real
GGgACA13,0.7376033057851239,0.9213915273002738,real
GGgACA14,0.7324260355029586,0.9233820082927708,real
GGgACA15,0.7428854857709715,0.9259259259259259,real
GGgACA16,0.746508875739645,0.9301123730545039,real
GGgACA17,0.7377192471301206,0.923076923076923,real
GGgACA18,0.7211771029293201,0.9125059763677345,real
GGgACA19,0.74072265625,0.9188418376836753,real
GGgACA20,0.745489490978982,0.9252960443436634,real
GGgACA21,0.7472967128027682,0.9231275720164609,real
GGgACA22a,0.7344700970776118,0.9205102040816326,real
GGgACA22b,0.7282220683041185,0.9161980968858132,real
GGgACA23,0.7244993141289437,0.9137892626420139,real
GGgACA24a,0.744605142332415,0.9237223937998951,real
GGgACA24b,0.7260879904875148,0.9208140432098766,real
GGgACA25,0.7424953360845723,0.9160927456382002,real
GGgACA26,0.7381591796875,0.9239258478516957,real
GGgACA27,0.7384067952249771,0.9203426373754443,real
GGgACA28,0.7392164622081521,0.9256198347107438,real
GGgACA29,0.746078023045953,0.9249390129480203,real
GGgACA30,0.7447337278106508,0.9302325581395349,real
GGgACA31,0.7333727810650887,0.9180938645514092,real
GGgACA32,0.7371441689623508,0.9259367169745353,real
GGgACA33,0.7436462927956311,0.9317491608503383,real
GGgACA34,0.7428118183620861,0.9251545283525934,real
GGgACA35,0.747716640677211,0.9276951777941094,real
GGgACA36,0.747698882314267,0.9231217481789802,real
GGgACA37,0.7240399233260625,0.9180327868852459,real
GGgACA38,0.7481621742036089,0.9232856577534061,real
GGgACA39a,0.7410254820509641,0.9275636180398086,real
GGgACA39b,0.7452863498340513,0.9317724791726515,real
GGgACA40,0.7470630953906617,0.9271987534626038,real
GGgACA41,0.7383019637550259,0.9222485207100591,real
GGgACA42,0.7497041420118343,0.9259058950784208,real
GGgACA43,0.7439164370982553,0.927218693549327,real
GGgACA44a,0.7437812128418549,0.9293981481481481,real
GGgACA44b,0.7450178359096313,0.9292052469135802,real
GGgACA45,0.7386515937299691,0.9240236686390533,real
GGgACA46,0.7485322359396434,0.9303853865003342,real
GGgACA47,0.7379974048442907,0.9246639231824417,real
GGgACA48,0.7354691786139433,0.9249107330392774,real
GGgACA49,0.7387777176852353,0.923828125,real
GGgACA50,0.7444264166816899,0.93115234375,real
GGgACA51,0.7247160627366144,0.92138671875,real
GGgACA52,0.7402471192558656,0.9240945768436855,real
GGoACA1,0.7399437716262975,0.9260905349794238,real
GGoACA2,0.7444970414201183,0.9314344089898443,real
GGoACA3,0.7415458937198067,0.9257818743673079,real
GGoACA4,0.7426074910757099,0.9237673010380623,real
GGoACA5,0.7292768959435626,0.912768,real
GGoACA6,0.7416817201794768,0.9293491124260355,real
GGoACA7,0.7428640105762874,0.925537109375,real
GGoACA8,0.7417346938775511,0.9268671393820196,real
GGoACA9,0.6832935143639649,0.8956213017751479,real
GGoACA10,0.7487373737373737,0.9294330167239672,real
