nameseq,k1,k2,label
LM5Cs1H1,0.708415988891093,0.9067911947957896,real
LM5Cs1H2,0.7309388783868935,0.9165224913494809,real
LM5Cs1H3,0.7367111111111111,0.9170927684441198,real
LM5Cs1H4,0.7317790380172233,0.9204152249134948,real
LM15Cs1H1,0.71630859375,0.9105568153187201,real
LM18Cs1H1,0.7383217993079585,0.9249276008019603,real
LM23Cs1H1,0.7337278106508875,0.91845703125,real
LM26Cs1H1,0.7263180004200799,0.9061418685121108,real
LM26Cs1H2,0.7279378143575674,0.9234375,real
LM26Cs1H3,0.7100346020761246,0.9078798185941044,real
LM26Cs1H4,0.7443771626297577,0.9298284695923368,real
LM26Cs1H5,0.7367779301935681,0.9234375,real
LM26Cs1H6,0.7269387755102041,0.9044318420499895,real
LM26Cs1H7,0.7447041636230824,0.9285044098329893,real
LM26Cs1H8,0.7295684113865932,0.916923076923077,real
LM26Cs1H9,0.7391836734693877,0.9052720016803193,real
LM26Cs2H1,0.7218934911242604,0.9145679012345679,real
LM26Cs2H2,0.7451446690447879,0.9267171444023796,real
LM27Cs1H1,0.741505968778696,0.9183431952662722,real
LM27Cs1H2,0.7338794370930477,0.9195501730103807,real
LM27Cs1H3,0.7334593572778828,0.9273356401384083,real
LM33Cs1H1,0.7262110726643598,0.916462463800401,real
LM33Cs2H1,0.7351020408163266,0.9250157529930687,real
LM33Cs3H1,0.7248979591836735,0.9216551144717496,real
LM33Cs3H2,0.7289281997918834,0.9180327868852459,real
LM34Cs1H1,0.7399111111111112,0.9185536888239592,real
LM34Cs1H2,0.7449845679012346,0.9264034913707597,real
LM35Cs3H1,0.7277162694689435,0.9139660493827161,real
LM35Cs3H2,0.7314693188215425,0.9255401234567902,real
LM35Cs3H3,0.7195923734385272,0.9151627593186035,real
LM36Cs1H1,0.7345777777777778,0.9236669101533966,real
LM36Cs1H2,0.7326388888888888,0.9236262646300337,real
LM36Cs1H3,0.7130612244897959,0.9061121613106491,real
LM36Cs1H4,0.7417820069204153,0.9209177990643796,real
LM36Cs2H1,0.7195216049382716,0.9137075976988693,real
LM36Cs3H1,0.7428571428571429,0.9304767905902122,real
LM36Cs3H2,0.7337642351492768,0.9145408163265306,real
