nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
SNORA79,219.00000000000003,176.20308000498812,1078.5301043628622,0.3573561761620018,0.21308980213089798,3.5061209371099973,195.96938536414305,196.67304789875044,40.77945941804829,63.37189831420148,176.20308000498812,312.81017889741867,1078.1727481867001,38680.28776978418,249.4382805832172,124.7191402916086,0.8948373760919773,0.6551572315566779,0.30271396923275723,real
SCARNA21,132.50000000000003,67.83130375069854,1149.8595979387583,2.942235924916704,0.34716981132075464,4.697122742155588,178.4383647089381,179.08841554925215,19.110728755835737,28.267888862374964,67.83130375069854,167.62840007098038,1146.9173620138415,32072.66058394162,139.3605112086054,69.6802556043027,1.3467046393127402,1.0872442653482048,0.2484192892904051,real
SNORA76,118.99999999999996,86.5,807.8396392876346,2.1281833362072016,0.369747899159664,4.511138632823911,123.55160864998881,124.02228314926815,24.090354166365163,37.88816616275995,86.5,147.87026387800145,805.7114559514273,15381.526717557244,109.98209771524151,54.991048857620754,1.0382488121847802,0.7891439137486997,0.228867062082809,real
SCARNA26,176.24999999999994,111.8418420083837,974.5804639353797,3.778099772629262,0.27423167848699775,4.054662711819056,175.9857948812915,176.59579946558435,45.91126971852551,66.66068284742627,111.8418420083837,243.1889878853456,970.8023641627505,31186.076388888883,176.52830503791932,88.26415251895966,0.998500963865484,1.0979549463363527,0.21611150662202627,real
SNORA84_orphan,151.24999999999997,106.30845802900829,489.1545405700307,4.324165424785236,0.2931129476584023,4.024629534891157,129.50000000000003,129.98960477086177,28.409829696579887,42.80323333194743,106.30845802900829,253.14617430272057,484.83037514524545,16897.29734848485,210.34294097077313,105.17147048538656,0.8561983471074384,1.0411168024167954,0.3253956762165256,real
SNORA85_orphan,180.5000000000001,138.5638256807042,803.4991175446792,0.03094530776817767,0.24007386888273302,3.6518603689725544,166.54203673547406,167.1863023394036,15.16946588460352,43.90095070121584,138.5638256807042,256.17047097822024,803.468172236911,27951.259689922466,212.2695202770044,106.1347601385022,0.9226705636314346,0.7554160224287088,0.2631673058492329,real
SNORA86_orphan,183.00000000000003,124.63211870323666,780.3766725408154,2.9999999999999982,0.24043715846994532,3.720154276819215,182.92348127017482,183.6203351508651,25.510372326024655,50.34345371849298,124.63211870323666,269.72062118503675,777.3766725408154,33716.42748091603,219.37716746654377,109.68858373327188,0.9995818648643431,0.9572507732436224,0.22106384259693732,real
SNORA36C_orphan,182.24999999999997,129.42069034646207,849.2786950181514,5.048538382364241,0.23593964334705078,3.5308202630741263,178.27226368675525,178.9672848944745,47.30372087948351,68.32203474593541,129.42069034646207,207.45355148319032,844.2301566357872,32029.2890625,139.1315167372549,69.56575836862746,0.9781742863470797,0.8890218011652958,0.21556014357382253,real
SNORA38B_orphan,173.00000000000006,101.08880810125227,1188.431378283416,0.8041913817677342,0.25433526011560686,3.8968955216530694,219.1620405088436,219.9969465436955,29.253981999891195,50.78649425460689,101.08880810125227,178.10672442255395,1187.6271869016484,48398.65648854961,127.32023016794706,63.66011508397353,1.2668326040973614,0.9843564843408095,0.17077775711367385,real
SNORA70B_orphan,169.5,108.46090837625779,952.9594956557104,3.4420254052299253,0.263520157325467,4.006490997792483,200.13807733662279,200.88906713216895,22.468468953921025,37.386011660328435,108.46090837625779,217.40030106955032,949.5174702504804,40356.417293233084,180.01428940922187,90.00714470461094,1.180755618505149,0.9149547018143481,0.21626559515281382,real
SNORA70C_orphan,167.50000000000006,112.68388966893362,814.1799456151107,2.612180153965806,0.26666666666666655,4.015182727720901,196.0082906409828,196.74378399673364,23.97428393529502,34.85408554249544,112.68388966893362,220.74198284573623,811.5677654611449,38708.11654135338,185.88789730324078,92.94394865162039,1.1701987500954194,0.8389866084512206,0.20805020167121116,real
SNORA11B_orphan,154.00000000000006,101.54957689113424,1113.876650684596,1.7847844659148182,0.27705627705627695,3.8473455699664783,169.46090994680748,170.1267707041905,31.516422448249394,54.199172438807636,101.54957689113424,171.4188288000041,1112.0918662186812,28943.118110236217,117.21965636119646,58.60982818059823,1.1003955191351131,0.928540212465452,0.17590832331742187,real
SNORA11C_orphan,157.99999999999991,114.91737164098599,1176.308429171631,5.0493152991282,0.27004219409282715,3.8317125950685678,179.58563416932878,180.2912778863408,27.034487885406215,43.434855499208886,114.91737164098599,204.31904280002288,1171.2591138725027,32504.944881889754,160.884187300814,80.442093650407,1.1366179377805625,0.7197005800317844,0.2297902728495313,real
SNORA11D_orphan,145.75,78.99506620101363,850.2697235741025,0.9849260733704691,0.2904516866781018,3.9923678171509396,161.60716258879125,162.2471934602084,26.844775176239434,45.95901397591062,78.99506620101363,185.69384379054446,849.284797500732,26324.151785714294,139.73482981463383,69.86741490731691,1.1087969988939366,1.239207459551357,0.228254253061267,real
SNORA11E_orphan,145.75,78.99506620101363,850.2697235741025,0.9849260733704691,0.2904516866781018,3.9923678171509396,161.60716258879125,162.2471934602084,26.844775176239434,45.95901397591062,78.99506620101363,185.69384379054446,849.284797500732,26324.151785714294,139.73482981463383,69.86741490731691,1.1087969988939366,1.239207459551357,0.228254253061267,real
SNORA45_orphan_no_annotated,153.74999999999994,109.6147512623985,609.3469811220003,0.25,0.275338753387534,3.8033579211590647,138.99235590492017,139.54282283500612,33.424583463435795,46.99946039951795,109.6147512623985,217.0127430569732,609.0969811220003,19472.1994047619,170.01328265745525,85.00664132872762,0.9040153229588307,0.9526117127144639,0.26624138555060495,real
SNORA12_orphan,201.99999999999991,99.85830668037156,898.0354541622326,2.608362031308676,0.23762376237623772,3.8596937640191284,206.8405182743458,207.56247690317682,35.16541091781318,54.26875868901939,99.85830668037156,326.21140702447406,895.4270921309238,43082.18181818181,271.9426483354547,135.97132416772735,1.0239629617541877,1.48145577334347,0.2740457140968994,real
HsOr_aca10_orphan,201.00000000000006,126.371961455811,698.4343995740862,2.0053689986344185,0.23217247097844104,3.6653712753318723,182.63625050903778,183.2920380786399,40.89869837091862,76.77811960525415,126.371961455811,270.4396001531981,696.4290305754519,33595.97122302158,193.66148054794397,96.83074027397198,0.9086380622340186,1.225847086810886,0.19672319351736325,real
HsOr_aca11_orphan,112.25,65.17740766175476,519.260546106592,0.24732205873566063,0.406829992576095,4.9492515975086935,112.38994616957515,112.80238772504148,14.507665302077417,26.475033254014665,65.17740766175476,184.2392018018566,519.0132240478563,12724.37867647059,157.76416854784193,78.88208427392097,1.0012467364772841,1.2564983063668778,0.2818486772543774,real
HsOr_aca12_orphan,175.75000000000003,112.68468933920579,801.6946830635752,3.786286709972719,0.24087245139876717,3.573170125008138,163.83490165407372,164.48375528898973,23.4353067743161,62.18407441424381,112.68468933920579,231.03995791788117,797.9083963536025,27054.905753968258,168.85588350363736,84.42794175181868,0.9322042768368347,1.1547962617993148,0.2234928774071373,real
HsOr_aca13_orphan,159.75000000000003,79.39616508688118,739.863347753412,3.797028242552391,0.2816901408450704,4.074212048144924,174.81525963141777,175.46634292649972,28.40655082946458,44.516857245410606,79.39616508688118,213.93699407620863,736.0663195108596,30788.4375,169.42013683079801,84.71006841539901,1.0943052246098137,1.3789500141327078,0.20604479535112755,real
HsOr_aca14_orphan,150.00000000000003,119.73878784498658,1640.725078584242,1.0,0.30222222222222217,4.294647942590539,209.23431840881167,210.00783054183688,14.032009823541797,24.819995378110967,119.73878784498658,205.05956232916057,1639.725078584242,44103.28888888888,180.2395669510496,90.1197834755248,1.3948954560587443,0.4338850201794483,0.3223070643680658,real
HsOr_aca15_orphan,160.75000000000006,113.32994990441503,634.3507565525449,2.93307249551809,0.25505443234836694,3.5971131010423187,149.38080532652106,149.99177231533426,31.850679462878343,45.399650305716634,113.32994990441503,209.54019977323665,631.4176840570268,22497.53176229507,164.14054946752003,82.07027473376002,0.9292740611292131,0.9523321953968488,0.20815112383688072,real
