nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
GGgCD17,20697.0,461.06240224231794,1295067.0,102.29925238644199,0.0013850638578860061,0.3592891870729449,140240.8820636836,141063.4162842664,212.29140433216108,342.52148152729717,461.06240224231794,1419.695137451005,1294964.7007476136,19898887413.788235,1077.1736559237079,538.5868279618539,6.775903853876581,0.43288242272824223,0.09570161857040704,real
GGgCD18a,13471.00000000001,268.12005222265964,881291.0,75.58210885430405,0.002424962264617819,0.44171351696133887,89833.41543100764,90295.28693526395,121.39705486356442,178.21432586336988,268.12005222265964,1112.540679404497,881215.4178911457,8153238842.721649,934.3263535411272,467.1631767705636,6.668652322099887,0.4409120999496186,0.09419357984074964,real
GGgCD18b,12012.999999999995,225.18887830090756,407387.0,27.0,0.0026082854685202154,0.46754508817637247,56545.49755727683,56848.692747096335,87.38159618489894,107.66604415540868,225.18887830090756,792.4206604513297,407360.0,3231773867.0537634,684.754616295921,342.3773081479605,4.707025518794377,0.6253978635394702,0.10228913663856465,real
GGgCD19a,35439.00000000001,454.9990547409019,2338691.0,74.49378221341374,0.0008371191813162522,0.3204366574756021,249737.58618998463,251152.54134426315,169.23020076132275,232.53807582756292,454.9990547409019,1569.0382393437671,2338616.5062177866,63077599023.681816,1336.5001635162043,668.2500817581022,7.046970461637873,0.4202491280424903,0.12358745232741175,real
GGgCD19b,29449.000000000033,491.0621895580156,2018555.0,107.0,0.0009734342988443288,0.31266116152701706,217327.9448805422,218602.60651360307,209.19166751909586,242.97707033787913,491.0621895580156,1402.52752305874,2018448.0,47787099574.541176,1159.550452720861,579.7752263604305,7.379807289909401,0.3997360462736517,0.11202964163436045,real
GGgCD19c,32328.99999999999,636.9552528883652,2171323.0,157.7367540218623,0.000886716776475198,0.3189049095902566,233434.20906542384,234803.3364010877,247.98667162512675,290.55551487366756,636.9552528883652,1548.6564327120304,2171165.263245978,55132606785.08235,1258.1009178383629,629.0504589191814,7.220582420285933,0.40729306395142884,0.07994145474375085,real
GGgCD20,17257.999999999993,473.31794309289796,1032292.0,84.0,0.0016224359717232596,0.350694514304865,113039.35981772013,113718.28099595377,132.67112403309508,177.62837783883424,473.31794309289796,1348.9487963867787,1032208.0,12931847432.6747,1171.3204185479444,585.6602092739722,6.549968699601355,0.44545586822075883,0.07498282851990859,real
GGgCD21a,38113.00000000001,752.2338322082046,2384443.0,139.0,0.0007521493103840333,0.28233465549135056,257547.27136197736,259057.8254956626,349.8327556912603,382.139190339308,752.2338322082046,2320.2187688410345,2384304.0,67110956950.541176,1938.0795785017265,969.0397892508632,6.757465205100027,0.4351911705787248,0.079937543413954,real
GGgCD21b,10016.999999999995,449.3373133408321,289091.0,104.63141622356429,0.003094738943795549,0.43392202621446213,41595.20614205439,41820.65606512398,198.96336983837296,232.00659780940293,449.3373133408321,1155.4306645739334,288986.36858377646,1748967273.7173913,923.4240667645305,461.71203338226525,4.152461429774824,0.6900551943883177,0.06807743120231789,real
GGgCD22,11505.0,182.63830670631424,631635.0,32.75068515655831,0.0026944806605823557,0.48986880418829765,68853.50923518713,69226.70172056947,73.6126776453068,92.08843423034816,182.63830670631424,612.6343926978816,631602.2493148434,4792336231.108696,520.5459584675334,260.2729792337667,5.9846596466916235,0.493323949021358,0.08539856158255853,real
GGgCD23a,21025.999999999996,233.23718342832564,1469380.0,27.84586344795133,0.001569485399029773,0.4467526458521791,149175.68515679758,149934.85385183603,73.0,116.6115299720373,233.23718342832564,581.2636112606983,1469352.154136552,22480460399.57143,464.652081288661,232.3260406443305,7.094819992238068,0.4181531888668693,0.06674791459865435,real
GGgCD23b,14279.99999999998,283.30359025630656,991448.0,29.535994663756256,0.002217553688141927,0.4472649301018599,102191.68952512725,102733.82430836145,126.69505067892597,145.96976652388466,283.30359025630656,1283.5238403027222,991418.4640053363,10554238657.021276,1137.5540737788376,568.7770368894188,7.156280779070546,0.41089534211983403,0.18319840486045233,real
GGgCD24,22229.999999999985,598.4937170502435,1592972.0,105.24756610267593,0.001379517168990854,0.35693905913768165,165467.31840457194,166373.9954294686,359.4800302246163,376.5174917560272,598.4937170502435,1683.9596335539193,1592866.7524338972,27680306355.164837,1307.442141797892,653.721070898946,7.443424129760326,0.3921893427328073,0.05657937797807996,real
GGgCD25a,5455.000000000001,261.0838383698917,360747.0,33.40055826122067,0.005438435685915062,0.6059708980824263,38053.66889013463,38269.27213895575,72.5497007116939,88.98024602267797,261.0838383698917,580.1827605045324,360713.5994417388,1464537190.0454545,491.20251448185445,245.60125724092723,6.975924636138336,0.40946770546295147,0.10646923726396845,real
GGgCD25b,3908.0000000000005,182.4641978874926,238568.0,28.9508236974829,0.007420675537359262,0.6452550018914431,25502.780162170555,25650.623604550547,73.8699000119218,98.54809555559362,182.4641978874926,486.6386225867296,238539.0491763025,657954491.3023256,388.09052703113593,194.04526351556797,6.525788168416211,0.4382505489701981,0.05996618111013819,real
GGgCD26,36422.99999999999,648.633273415129,2666579.0,132.12636470484594,0.0008145036561147262,0.3081051571677658,281493.3691368235,283088.2451810421,313.91153439678976,360.69381689612635,648.633273415129,2199.7141911041217,2666446.8736352953,80138954559.68182,1839.0203742079952,919.5101871039976,7.728450955078483,0.3812633331607495,0.07508465452291263,real
GGgCD27,34197.0,496.3090330431821,2875083.0,97.66810703339081,0.0009844918170209861,0.4038494321600741,285096.95114820154,286518.8899000204,190.57923012822158,254.91478694469617,496.3090330431821,1127.9885565408308,2874985.3318929668,82093074269.54,873.0737695961346,436.5368847980673,8.336899469199098,0.354623479815169,0.05965455545846157,real
GGgCD28,32284.0,613.3927855375638,2006440.0,104.0,0.0009086028166687317,0.30958234696330067,216287.9916777628,217527.47455674302,228.4079911756737,279.38895185946853,613.3927855375638,1554.8623735730494,2006336.0,47318202187.034485,1275.4734217135808,637.7367108567904,6.699541310796766,0.4392838497707303,0.08432133376066846,real
GGgCD29-1,4901.000000000001,270.5052015907577,130447.25033975457,26.135134178945833,0.006869346391892809,0.6025232429233369,19716.798979550407,19815.137739112488,117.75904664285916,145.30293069018228,270.5052015907577,802.1209795416288,130421.11520557562,392639683.61999995,656.8180488514465,328.40902442572326,4.023015502866844,0.7045506935296904,0.060466794804410175,real
GGgCD29-2,4901.000000000001,270.5052015907577,130447.25033975457,26.135134178945833,0.006869346391892809,0.6025232429233369,19716.798979550407,19815.137739112488,117.75904664285916,145.30293069018228,270.5052015907577,802.1209795416288,130421.11520557562,392639683.61999995,656.8180488514465,328.40902442572326,4.023015502866844,0.7045506935296904,0.060466794804410175,real
GGgCD30,21775.00000000001,352.6379420695173,1652851.0,82.44281549406327,0.0015001913509376187,0.4239493097912657,167257.9975486972,168117.94150781393,157.80142330607816,225.26013560102433,352.6379420695173,746.7284615776008,1652768.557184506,28263642256.82474,521.4683259765765,260.73416298828823,7.681193917276561,0.38423924186393604,0.06851448155273467,real
GGgCD31,24001.000000000004,392.49435811106315,1643363.0,117.75563998388971,0.0012916128494646054,0.3667774842002965,170644.3501731013,171569.25857450205,166.7181354885126,211.43458047431292,392.49435811106315,1649.3116382052426,1643245.2443600162,29436010487.804348,1437.8770577309297,718.9385288654648,7.109885012003719,0.41504753514441906,0.07522135861405536,real
GGgCD32,5954.0,304.9360374532371,211156.0,21.362128423705833,0.0064382487963274,0.6679176481394895,28243.36116682998,28366.965088520366,110.2615699690082,147.27810959003943,304.9360374532371,670.6473026771168,211134.6378715763,804684708.3333333,523.3691930870774,261.6845965435387,4.743594418345647,0.6000416093373362,0.06858761999012422,real
GGgCD33a,8808.999999999995,225.0,332811.0,49.28240584784956,0.0035191281643773436,0.46928987813991724,41573.822220238544,41799.15624044394,112.51824103093216,127.38021373971426,225.0,740.76953025072,332761.71759415214,1747169462.4130433,613.3893165110057,306.6946582555029,4.719471247614777,0.6194282513543742,0.07604451262510456,real
GGgCD33b,22554.999999999985,823.0912072333765,1426155.0,148.77866192217095,0.001330082021724674,0.30339257680013976,151072.14688353377,151918.49606529673,300.324495815204,369.3768830923884,823.0912072333765,1668.5456181755849,1426006.221338078,23079229446.741573,1299.1687350831965,649.5843675415982,6.697944885104583,0.4315535836566964,0.07356747458250305,real
GGgCD33c,28765.00000000003,419.96134909256364,2282739.0,32.088605988214894,0.0010892867489425795,0.35828720180799273,234180.43791486946,235436.10610054046,158.31521682635818,193.46070451846097,419.96134909256364,1325.5868592604575,2282706.9113940117,55430160055.78494,1132.1261547419965,566.0630773709983,8.141158974965034,0.3631179303868021,0.06085038800289954,real
GGgCD34,8523.999999999995,379.677752959683,501600.0,36.69305518235741,0.0034412638823713457,0.42985072278535613,53534.807069793394,53841.59930674465,160.0296906544048,188.6845067052414,379.677752959683,864.0560466286784,501563.30694481765,2898917815.908046,675.371539923437,337.6857699617185,6.280479477920393,0.45639403742069423,0.05977375054894112,real
GGgCD35,25696.000000000004,368.4773451923394,1615440.0,79.85564789731131,0.001232357824823578,0.36964448491646656,168079.55045156443,168971.22541137374,160.75070125895542,241.50106628285687,368.4773451923394,1241.7803135267463,1615360.1443521027,28551275017.021275,1000.2792472438895,500.13962362194474,6.5410783955309935,0.4520631317747303,0.0769952407255389,real
GGgCD36a,20566.99999999999,487.25905127752327,1118331.0,110.73088132015337,0.0015883048897100541,0.3782055680875068,120702.91986526258,121323.50452074765,244.25900346135842,274.52056451913404,487.25905127752327,1172.0576306125913,1118220.26911868,14719392749.195875,897.5370660934573,448.76853304672863,5.868766464008491,0.4990701377680906,0.07749911135833122,real
GGgCD36b,16599.0,216.44646547425225,1096051.0,42.93967005066196,0.001967990039560616,0.462581953804415,113354.91590575152,113937.72137154668,105.13929887738894,126.71799091811482,216.44646547425225,592.7769850458212,1096008.0603299493,12981804351.340206,466.0589941277064,233.0294970638532,6.82902077870664,0.43357326156406717,0.06238302434423442,real
GGgCD37a,10574.000000000007,307.83004844685047,628908.0,59.63360645892438,0.0029001954479540995,0.45234219082340216,66458.46308785661,66822.62177594492,127.12086517023107,152.50035871724862,307.83004844685047,650.16517162118,628848.3663935411,4465262781.010989,497.66481290393136,248.83240645196568,6.285082569307411,0.46342494881268204,0.05054214338974963,real
GGgCD37b,34974.00000000001,717.7731570942441,2600428.0,204.0,0.0008768418444177578,0.30623294704717796,270284.82515302266,271765.8489800074,306.49386306743656,384.59086545541106,717.7731570942441,2240.805630749962,2600224.0,73856676671.82417,1856.214765294551,928.1073826472755,7.72816449799916,0.3802236417473103,0.10779256957540784,real
GGgCD38,13482.999999999998,275.0744377892317,769619.0,46.5224580737638,0.002398081534772183,0.4731841298666271,81637.10587716837,82061.19759260971,109.16614410124026,127.71449676691846,275.0744377892317,736.4748746146417,769572.4775419262,6734040150.333333,608.7603778477232,304.3801889238616,6.054817613080797,0.4853647892203632,0.08363918601506053,real
GGgCD39,15115.999999999987,343.2625477613634,828256.0,57.72465266220282,0.0022933756725765212,0.47878469818785263,87650.2231371946,88074.68190606407,89.32622939256422,152.54386642011744,343.2625477613634,780.6092404973938,828198.2753473378,7757149592.854368,628.0653740772764,314.0326870386382,5.798506426117668,0.5056257790393385,0.05578952113506646,real
GGgCD40,31038.000000000022,670.7052881056179,2068164.0,66.53443873815606,0.0009880361707154664,0.3187624615312131,216140.31121472924,217324.65055268386,321.6100990687013,361.9458869694645,670.7052881056179,2284.1171042404085,2068097.4655612619,47230003737.84615,1922.171217270944,961.085608635472,6.963731916190769,0.4214941841421524,0.11634418762338106,real
GGgCD41,28502.0,366.2020754053128,2054164.0,140.46789129976548,0.001064252800973031,0.31736859461533246,214611.81023885895,215800.8044355823,207.87685177256296,229.86369899250832,366.2020754053128,1157.866451987873,2054023.5321087001,46569987195.04444,928.0027529953647,464.0013764976824,7.529710555008735,0.39330265039859735,0.06540752902058374,real
GGgCD42,4928.999999999997,325.0508993243285,113755.0,48.948609014902125,0.005815919388652198,0.4773628309142729,18471.52949812224,18579.867843511507,105.3653309265205,120.48453420294996,325.0508993243285,780.4006087595394,113706.0513909851,345211489.0823529,659.9160745565895,329.95803727829474,3.7475206934717487,0.7477370676549052,0.07300713483297179,real
GGgCD43,4065.999999999998,292.6545524378118,111756.0,42.127511192122775,0.008198065256599447,0.6415913675772908,17852.808070440908,17942.747219357956,109.94958607063026,152.67148847084263,292.6545524378118,606.6078122310947,111713.87248880787,321942177.7777777,453.9363237602521,226.96816188012605,4.390754567250594,0.6340759558956592,0.06806537133070265,real
GGgCD44,10288.999999999993,223.83053938287162,763243.0,37.42566310964634,0.0030129264262804957,0.4962030543150814,78775.66064464329,79202.63212235244,92.90972180211917,110.84998035929516,223.83053938287162,926.3802358921965,763205.5743368904,6273056935.108696,815.5302555329014,407.7651277664507,7.656299022708071,0.38331012567527917,0.13198872392372285,real
GGgCD45,29785.0,504.37071639372147,2079171.0,86.03998174430438,0.0011415141849924458,0.3541732611904909,209111.7003374034,210144.35698969854,220.10570401081458,249.72764533407104,504.37071639372147,1487.2170039793282,2079084.9600182557,44160650774.61386,1237.4893586452572,618.7446793226286,7.020705064206929,0.4200716062711233,0.06705876009450959,real
GGgCD46a,33757.99999999999,534.4596703728465,2244228.0,36.0,0.000908426644548453,0.2808007071977548,235756.21473886966,237048.0392842925,262.89935445498594,424.54478343874916,534.4596703728465,1658.056279103443,2244192.0,56191772928.52747,1233.511495664694,616.755747832347,6.983713926739431,0.42276985613838214,0.08488237642062378,real
GGgCD46b,22175.000000000004,403.4467168308812,1546635.0,23.07218487832005,0.0013378429161969184,0.35685933058129754,163637.46007561963,164564.5919146809,152.806435368208,203.75089633584804,403.4467168308812,1608.8961326138067,1546611.9278151216,27081504912.045456,1405.1452362779587,702.5726181389794,7.379366857976081,0.39914246908577267,0.1326546590548529,real
GGgCD46c,25934.999999999985,415.97486919670047,1856947.0,44.83306922192211,0.0011438853544116709,0.35259593416218515,196201.12628626777,197312.75629418663,159.14105765887368,209.79701509270092,415.97486919670047,1637.0218999292615,1856902.1669307782,38932323796.40909,1427.2248848365607,713.6124424182804,7.565109939705721,0.39019692109569776,0.11333745967764679,real
GGgCD47a,26819.0,278.1082932969913,2303595.0,19.0,0.0015163379196340902,0.466814514230893,210564.7319282125,211433.04378494222,121.45504550926252,148.4234040212393,278.1082932969913,1062.0907471681444,2303576.0,44703932004.16529,913.6673431469051,456.83367157345253,7.8513267432869425,0.37813870533292654,0.06583314640685065,real
GGgCD47b,37076.99999999999,617.8084110390896,2703275.0,191.50698283476672,0.0010518650376244035,0.3986476310951137,258917.5682760828,260031.19736495413,309.63936621211195,376.44887081153786,617.8084110390896,1632.5864934255906,2703083.4930171655,67616223603.05173,1256.1376226140528,628.0688113070264,6.983239428111305,0.422441688662292,0.047019771263067354,real
GGgCD48a,23565.000000000015,519.2170776698731,1488147.0,35.0,0.0022349529669707887,0.5919852319252452,141277.54034523672,141726.75464369595,234.75303333193222,280.1334935602292,519.2170776698731,1864.6886172346103,1488112.0,20086472981.83439,1584.555123674381,792.2775618371905,5.9952276828023185,0.4893725400232837,0.09368563123844625,real
GGgCD48b,59510.99999999998,666.8957918037011,6674307.0,113.81486670365325,0.0009466037091182026,0.5138021629712698,525670.0245857661,527232.197493553,261.43097303857735,331.5509373566018,666.8957918037011,2197.0697671634534,6674193.185133296,277973790073.881,1865.5188298068515,932.7594149034257,8.833157308493663,0.3358234336525053,0.08002345791181495,real
GGgCD48c,62904.999999999985,727.8951174553142,6803771.0,158.43759166028352,0.0008796333094878523,0.4657327625155032,542122.6577832733,543762.9721454344,353.073654692992,441.5794251064404,727.8951174553142,3137.9319242358183,6803612.56240834,295678169876.43634,2696.352499129378,1348.176249564689,8.618117125558753,0.3440758506762218,0.10443496036686294,real
GGgCD49,31090.99999999999,648.681065545291,1912907.0,210.3217535326154,0.0009649094593290667,0.288838006991441,203793.57072292542,204935.28033245963,359.9473775300143,427.30500659211566,648.681065545291,2430.5593555949463,1912696.6782464674,41998469124.94382,2003.2543490028306,1001.6271745014153,6.554744804699929,0.44813463191893727,0.10584165080595619,real
GGgCD50a,684273.0000000005,3762.1737612207153,124833779.0,873.6605663719448,0.0001310393171536311,0.28915474974514777,7803923.158285837,7818469.160019618,1829.2745210485286,2237.7281100142845,3762.1737612207153,11498.214971966263,124832905.33943363,61128460006177.875,9260.486861951978,4630.243430975989,11.404692510570827,0.26160335478812813,0.06172230706291581,real
GGgCD50b,677209.0000000002,3801.9845761307834,123558779.0,868.2494001455407,0.00013240619464104382,0.28438312260386234,7715755.077370327,7730136.739574894,1857.4900782519649,2253.1041710256004,3801.9845761307834,11700.474870578624,123557910.75059986,59755014012525.57,9447.370699553023,4723.685349776511,11.3934621030883,0.2618306343337349,0.0610011762593852,real
GGgCD51,18800.000000000025,366.3283856339268,1379232.0,85.03807845988484,0.0016843971631205653,0.42736004151198687,141353.62039933747,142103.5122419195,167.5096834287631,245.8921742407362,366.3283856339268,894.9480133892228,1379146.96192154,20193408191.48936,649.0558391484865,324.52791957424324,7.518809595709429,0.3912246087993194,0.06416248592507144,real
GGgCD52,4634.999999999999,196.04349851915458,102795.0,51.0,0.0064724919093851144,0.5610834369265268,18416.544627046627,18519.71935380826,98.25733175931873,106.47772214936421,196.04349851915458,522.8438503621263,102744.0,342980004.94382036,416.3661282127621,208.18306410638104,3.97336453657964,0.7230927285287445,0.05321324678267809,real
GGgCD53a,34626.99999999999,529.8175718440935,2481411.0,64.40383598861476,0.0010203983404087373,0.33940819480727796,244477.17309393117,245638.5913798679,251.89294076073026,323.76672686638153,529.8175718440935,1825.7622379135541,2481346.5961640114,60338317575.08572,1501.9955110471726,750.9977555235863,7.06030476489246,0.41840939990403936,0.05929084826558341,real
GGgCD53b,23315.000000000015,380.0073282336553,1782651.0,48.589617468196415,0.0015154764457788253,0.4060014195531083,173783.2033425555,174608.7814020382,134.53507696189564,163.44647465322248,380.0073282336553,1014.6544834718007,1782602.4103825318,30488226542.70476,851.2080088185783,425.60400440928913,7.453708056725516,0.3959242129958501,0.06088304173570237,real
GGgCD54a,32445.00000000002,596.82194583492,2041115.0,173.26730089100454,0.0010376534648379302,0.3186138554005831,208748.84864353144,209789.99649196814,308.59264190018143,352.88703616004085,596.82194583492,2102.4151020556196,2040941.732699109,44011842628.1,1749.5280658955787,874.7640329477894,6.433929685422448,0.4577008916856412,0.06641955158899016,real
GGgCD54b,5874.000000000005,210.31331613074389,318956.0,40.99999999999999,0.005617977528089883,0.5855457964739685,32943.33610914353,33110.98775731866,91.17192129556746,155.80233070823255,210.31331613074389,666.3843782709027,318915.0,1096337510.2653062,510.5820475626702,255.2910237813351,5.608330968529708,0.5157662234120806,0.0385814508265172,real
GGgCD55,191533.0000000002,2232.291670378498,17214867.0,630.1629617055795,0.00020362026387097762,0.20445131545218978,1596482.3447699004,1603348.9671889306,1099.694910334975,1281.7396279336162,2232.291670378498,7452.658506093594,17214236.837038293,2570727910585.8105,6170.918878159978,3085.459439079989,8.335286059164211,0.35572089277987995,0.08564196910755237,real
