nameseq,k1,k2,label
GGgCD1,0.739067055393586,0.9099798065681795,real
GGgCD2,0.7421808960270498,0.922716049382716,real
GGgCD3,0.7443519619500594,0.9199567333693889,real
GGgCD4,0.7416978625769834,0.925679012345679,real
GGgCD5a,0.7126025073051183,0.9140715109573241,real
GGgCD5b,0.7258049886621316,0.9204881656804733,real
GGgCD6,0.7456790123456791,0.9170559272819089,real
GGgCD7,0.7408854166666667,0.9254293628808864,real
GGgCD8,0.7458092343887854,0.9262,real
GGgCD9a,0.7482183412953246,0.9296875,real
GGgCD9b,0.74712237836311,0.9283251939097961,real
GGgCD9c,0.7468399124355625,0.9254524561907498,real
GGgCD10a,0.748926858008585,0.9314128943758573,real
GGgCD10b,0.7479168420166653,0.9315843621399177,real
GGgCD11a,0.7423257023933403,0.9202194460969,real
GGgCD11b,0.7370874275636181,0.919936,real
GGgCD12a,0.7446178961330476,0.9208663057059558,real
GGgCD12b,0.7397732426303855,0.9234467455621301,real
GGgCD13a,0.7397229916897508,0.9225894069714803,real
GGgCD13b,0.7309515550930743,0.9239130434782609,real
GGgCD14,0.7460451636275811,0.9202469135802469,real
GGgCD15a,0.7475961538461539,0.9167687812234895,real
GGgCD15b,0.7455601380355189,0.9123799725651578,real
GGgCD15c,0.7464544434241405,0.9248229904206581,real
GGgCD16,0.7258111949808842,0.9176,real
GGgCD17,0.7247160627366145,0.9217993079584775,real
GGgCD18a,0.7407330279050395,0.9242214900627059,real
GGgCD18b,0.7433227704843821,0.91941264886114,real
GGgCD19a,0.7337457391743467,0.915547520661157,real
GGgCD19b,0.727149810708491,0.9093425605536332,real
GGgCD19c,0.7182260681449433,0.9159861591695502,real
GGgCD20,0.7332766439909297,0.9142110611119175,real
GGgCD21a,0.714710654407788,0.900484429065744,real
GGgCD21b,0.7346514047866806,0.9156427221172022,real
GGgCD22,0.746907156896751,0.9243856332703213,real
GGgCD23a,0.746250382614019,0.9248229904206581,real
