nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
Oa2167,172.99999999999994,143.8915462178299,799.810811600506,3.2940045589547013,0.25433526011560703,3.7643154711692146,164.0060974476254,164.63088484326022,24.469450011440596,41.90568347354986,143.8915462178299,247.32149580675525,796.5168070415513,27103.328244274802,205.4158123332054,102.7079061666027,0.9480121239747136,0.5324519192001206,0.2589585774651109,real
Oa2181,166.0000000000002,107.92371386421507,834.7752547095024,0.6122048886880894,0.2730923694779113,3.918798389142476,159.66840639274884,160.2586797788015,42.47810882550633,58.936363356857434,107.92371386421507,231.19186408594658,834.1630498208143,25682.844444444447,172.25550072908914,86.12775036454457,0.9618578698358352,1.0911918164874213,0.2644453461173277,real
bOa1886i,185.74999999999997,123.18325359038748,1332.25,7.846744550214432,0.2422611036339166,3.7343397114626744,204.87648718191164,205.639530743672,31.847417068198386,45.404829751285604,123.18325359038748,268.4893575122431,1324.4032554497855,42287.61660447762,223.08452776095749,111.54226388047874,1.1029689754073306,0.9161629126439325,0.31251250766709976,real
bOa2150i,156.75000000000006,102.7289189121874,1084.4349702317018,2.8792730268629514,0.27857522594364686,4.025556093194057,177.4179387773401,178.09900822511403,12.920606955357767,41.51794872923857,102.7289189121874,223.53092329305048,1081.555697204839,31719.256730769237,182.0129745638119,91.00648728190595,1.131852878962297,0.9134546618018581,0.28328359579970824,real
bOa2164i,115.50000000000001,75.15143407889062,436.99157330889244,3.129914899801324,0.38672438672438664,4.6560046633822525,108.44007561782684,108.84698164640965,22.180696595096496,33.96785078020372,75.15143407889062,156.897161317114,433.8616584090911,11847.665413533836,122.9293105369103,61.46465526845515,0.9388751135742582,1.1162450512292807,0.23584965120799345,real
bOa2181i,173.99999999999991,114.05847951348963,911.8700642074989,1.2138625655511084,0.2605363984674331,4.018494423977601,199.7898896340853,200.52848693907325,18.333352128081216,37.472714939883595,114.05847951348963,213.6719483058619,910.6562016419477,40211.674074074064,176.1992333659783,88.09961668298915,1.1482177565177323,0.9000683757765675,0.21797841060826073,real
bOaHACA1,194.5000000000001,116.79995598382393,870.1785290224755,6.458731313882344,0.23650385604113097,3.705876392516561,191.55743264097066,192.2552762367679,38.55470501982357,56.33766407561523,116.79995598382393,289.2536787511276,863.7197977085931,36962.09124087593,232.91601467551237,116.45800733775619,0.9848711189767123,1.2168681153992071,0.27092065994718184,real
bOaHACA44,135.99999999999991,94.49199358844466,704.0604629475564,1.5444618435870057,0.33333333333333354,4.345072504829613,129.99230746471113,130.47287216264678,27.06294059157916,44.16386531554827,94.49199358844466,191.27228519961423,702.5160011039694,17023.170370370368,147.10841988406597,73.55420994203298,0.9558257901817001,0.957933755183707,0.26931474132943345,real
Oa1965,105.75000000000003,56.315512168485405,590.7131558048295,1.6768299753016902,0.4255319148936169,5.098337546714657,126.56766964750517,127.03905924803941,13.86565836237502,23.08531692858744,56.315512168485405,126.00498829291496,589.0363258295279,16138.922574626866,102.91967136432751,51.45983568216376,1.196857396193902,1.1717325910129621,0.18783901429518754,real
Oa1862,140.49999999999991,94.29023104516138,567.0578442450835,0.21976245067739858,0.32740213523131695,4.342856673739888,131.26404686737342,131.74224170012891,31.223938976878987,55.67268221434753,94.29023104516138,204.0323453385076,566.8380817944061,17356.018248175187,148.35966312416008,74.17983156208004,0.9342636787713416,1.0561102615142128,0.229758923325519,real
Oa1864,173.25000000000003,154.88422231119787,739.9080638594186,1.4530144109588228,0.27128427128427124,3.9206533081276724,141.69597735998008,142.20113396172334,39.66985192424147,56.143982210606566,154.88422231119787,259.3214475466553,738.4550494484597,20221.16249999999,203.17746533604873,101.58873266802436,0.817869999191804,0.388841900052188,0.29730977187878865,real
Oa1874a,150.50000000000009,109.5651512564489,683.2071689737974,1.0,0.3056478405315613,4.215658024464081,143.63930520578276,144.16258309618175,20.817006688192265,42.96494847958592,109.5651512564489,201.5009866350104,682.2071689737974,20782.850364963513,158.53603815542448,79.26801907771224,0.9544139880782903,0.854950851055144,0.24051943486881763,real
Oa1912,180.99999999999994,119.49155881075612,813.6649905184589,0.5294142469432173,0.25782688766114187,3.948558909964528,179.01117283566407,179.6539439264981,19.622233407632955,47.120028663183476,119.49155881075612,251.9774035052679,813.1355762715157,32275.539568345324,204.85737484208443,102.42868742104221,0.9890120046169288,1.0308033886640668,0.27894891640480074,real
Oa1954a,165.25000000000009,117.56870572213951,653.4899924268705,3.440342423525875,0.2844175491679272,4.108963338008378,158.44794097747058,159.01281956406623,29.186078085776007,45.288772743887186,117.56870572213951,205.0665775972034,650.0496500033446,25285.07678571429,159.7778048533162,79.8889024266581,0.9588377668833313,0.902781582083928,0.221127123424791,real
Oa1954b,167.7499999999999,117.67006429158214,635.1919362001539,0.759903344818444,0.2841530054644811,4.203531734345246,153.7916610223064,154.33223091758893,16.64258563011897,31.226961136070685,117.67006429158214,261.47648402566995,634.4320328553355,23818.437499999996,230.24952288959926,115.12476144479963,0.9167908257663577,0.976904769260942,0.3007175555195186,real
Oa1954c,154.9999999999999,98.81603066661145,585.2768694239617,0.5022028691558817,0.30107526881720453,4.283072086399823,148.59340496805368,149.12695571513325,23.911140788302756,44.057148382105865,98.81603066661145,271.9305574391283,584.7746665548058,22238.84892086331,227.8734090570224,113.9367045285112,0.9586671288261535,1.134316210308274,0.3081730407630628,real
Oa1954d,152.99999999999994,99.34235301527468,819.9426145650734,0.01416533868691698,0.30501089324618746,4.253138457361271,147.9256570037801,148.45681008438666,28.42725690071177,42.020727476904455,99.34235301527468,234.28381698506433,819.9284492263865,22039.42446043165,192.26308950815988,96.13154475407994,0.966834359501831,1.08820162921475,0.317187957416876,real
Oa1956a,163.00000000000003,120.92473660184766,784.8004536709951,0.49584689933408505,0.2862985685071574,4.144281245661459,157.55633912984902,158.12207286795083,27.546765501153814,51.28706698293358,120.92473660184766,226.07624127201376,784.304606771661,25002.58992805755,174.78917428908017,87.39458714454008,0.9666033075450858,0.8011470112315123,0.25480670870605576,real
Oa1966,167.00000000000003,121.55918529104096,1111.2414349796911,0.6534878273127268,0.279441117764471,4.136977395605526,177.8426270611183,178.48120228288838,16.1118638889502,44.593295705289286,121.55918529104096,214.59191094108,1110.5879471523783,31855.53956834532,169.9986152357907,84.99930761789535,1.0649259105456184,0.766534134024167,0.25433011732951116,real
Oa2149,170.99999999999997,99.60622845254683,710.9760431907969,1.0362717241492458,0.27290448343079926,4.0489467266682055,171.10815293258236,171.7225468409002,30.338264495161223,51.272122561974,99.60622845254683,241.5224722130058,709.9397714666476,29488.633093525168,190.2503496510318,95.1251748255159,1.0006324732899554,1.2517306216656325,0.23075971978403684,real
Oa2166,166.7499999999999,111.43814575648139,781.2373744354372,2.65695022172255,0.27786106946526756,4.090636580754203,168.47737236792364,169.08669577588236,23.56796999549181,40.45731878820729,111.43814575648139,253.80584943803868,778.5804242137147,28590.310688405796,213.3485306498314,106.6742653249157,1.0103590546802024,0.9849130503304782,0.2782315224843453,real
Oa1874b,164.75,101.01120674904139,752.8390675021062,0.36858694086135946,0.2812341932220536,4.089169177432643,162.11916913184572,162.70549715466845,29.736870454645267,42.16686661560999,101.01120674904139,246.2635819815322,752.4704805612448,26473.078804347828,204.09671536592222,102.04835768296111,0.9840313756105962,1.1794803833306495,0.281471439508479,real
Oa1956b,158.50000000000006,102.51138124598576,694.0848269510174,0.0040474021138363556,0.29022082018927436,4.208279623084509,162.16735183137206,162.75812738292697,15.765978729483981,38.574360093956315,102.51138124598576,215.16321096171552,694.0807795489035,26490.208029197085,176.58885086775922,88.29442543387961,1.0231378664439874,1.0357562996817038,0.21464202697886411,real
Oa1972a,146.49999999999991,110.8172620486442,666.3272272404148,1.0,0.3139931740614336,4.222157600919017,134.15755662652776,134.64629251335236,27.179140431262198,51.12597436250842,110.8172620486442,209.14224881613285,665.3272272404148,18129.624087591248,158.01627445362442,79.00813722681221,0.9157512397715211,0.7979290659867301,0.2966649749652907,real
Oa1972b,148.50000000000009,113.1752073151098,715.6124630540996,1.0,0.3097643097643096,4.206488351897607,138.10955796033815,138.61269098531267,25.26333132637915,47.617597326788484,113.1752073151098,191.62546537470965,714.6124630540996,19213.47810218978,144.00786804792116,72.00393402396058,0.93003069333561,0.7673211008690957,0.2591134674820242,real
Oa2040,158.25000000000006,117.065193273984,650.4704916629976,0.9111271679205528,0.28857293312269605,4.089819766342583,148.48063846845486,149.02552337652455,25.609484830667185,39.264081240166,117.065193273984,215.79866997142233,649.559364495077,22208.60661764706,176.53458873125632,88.26729436562816,0.9382662778417366,0.8321247904944703,0.2603350142791825,real
Oa2050b,160.24999999999994,106.86335403900205,808.6396400335659,0.15730666436889232,0.28497139885595435,4.028117742221889,156.70832779402633,157.28340615888627,30.76412581631293,59.66409119373584,106.86335403900205,224.07343076380837,808.482333369197,24738.069852941182,164.40933957007252,82.20466978503626,0.9778990813979805,1.0220256966400922,0.2895015710122544,real
Oa2052,180.74999999999991,146.91124370720283,1004.3801718500065,4.234236767152213,0.2563393268787461,3.9073167998301344,181.21430683033827,181.86969525109075,24.224760816403894,37.25715182333748,146.91124370720283,250.2203556183464,1000.1459350828543,33076.586050724625,212.9632037950089,106.48160189750445,1.0025687791443338,0.5602000783163096,0.2743431501755724,real
Oa2053,160.25,102.3587068409183,1037.7665225872927,0.25,0.28497139885595424,4.102720233652654,173.3363781783847,173.9724771166912,23.633326384135003,41.18979618367775,102.3587068409183,200.72891397940228,1037.5165225872927,30266.42279411765,159.53911779572454,79.76955889786227,1.0816622663237736,1.0019470886746755,0.2360933689622079,real
Oa2077,160.25,121.07136565827697,761.0585347438924,1.02582683976907,0.28497139885595424,4.174658289889753,170.70002929115154,171.32645352213004,16.940436516257506,37.077109287677374,121.07136565827697,200.097015546467,760.0327079041234,29352.753676470584,163.0199062587896,81.5099531293948,1.0652107912084339,0.6885523307362532,0.19859661288992092,real
