nameseq,average,median,maximum,minimum,peak,none_levated_peak,sample_standard_deviation,population_standard_deviation,percentile15,percentile25,percentile50,percentile75,amplitude,variance,interquartile_range,semi_interquartile_range,coefficient_of_variation,skewness,kurtosis,label
LM22Cs1C1,110.0,69.2284155860453,518.2039615712147,1.296126832885734,0.3151515151515151,3.7938317901345435,115.94395197680645,116.50542718305785,13.619725458529075,27.773982553835317,69.2284155860453,144.23413896567777,516.9078347383289,13573.514563106794,116.46015641184246,58.23007820592123,1.0540359270618769,1.054947249567033,0.2111118288311701,real
LM22Cs1C2,124.75,121.5341096889828,601.5171301095855,2.25,0.26452905811623245,3.21944316795981,104.7908631513263,105.3241534308174,30.30734917090293,44.16294179495568,121.5341096889828,163.6058290036769,599.2671301095855,11093.177295918365,119.4428872087212,59.7214436043606,0.8400069190487078,0.09206595539841687,0.2722554068222093,real
LM23Cs1C1,114.49999999999994,63.97461514384965,450.6257664995393,0.4727965055408005,0.26200873362445426,3.213588935811331,117.03097880475919,117.68661967036948,15.95408059518421,30.28734765763594,63.97461514384965,175.68990408994557,450.15296999399845,13850.140449438197,145.40255643230964,72.70127821615482,1.0221046183821767,1.2951797559629303,0.24936852609900256,real
LM23Cs1C2,110.75,56.84256052297597,762.2362133897011,0.8606722422266408,0.24981188863807374,3.213170253602706,153.90622144669786,154.84183019471442,11.382251180955498,15.401427356602554,56.84256052297597,132.6813796771111,761.3755411474745,23975.992378048773,117.27995232050854,58.63997616025427,1.3896724284126216,1.0507848020106267,0.21866354576290134,real
LM23Cs1C3,119.25000000000001,106.58660374491386,381.50159647639526,2.25,0.259958071278826,3.145201543168984,97.46666096671208,97.99493942124722,18.82723138981982,33.167247947173074,106.58660374491386,186.74321332764805,379.25159647639526,9603.008152173912,153.57596538047497,76.78798269023748,0.8173304902868936,0.38977624131633387,0.3284390470524458,real
LM25Cs1C1,120.75000000000009,69.73951201690764,561.0570418486607,1.278526780410071,0.2512077294685989,3.2114825152582775,135.45340527280962,136.20384539358648,15.485657465546403,27.95222380123828,69.73951201690764,183.9096138609138,559.7785150682506,18551.487500000007,155.9573900596755,77.97869502983775,1.1217673314518386,1.1297719953297938,0.29840764446870827,real
LM25Cs1C2,94.75000000000004,69.02994166302813,487.887143787099,0.44413294006073545,0.29199648197009664,3.25079572888812,97.79634451246122,98.39085664192436,12.536193645978948,21.19597561789909,69.02994166302813,118.65464029019817,487.44301084703824,9680.76067073171,97.45866467229908,48.72933233614954,1.032151393271358,0.7889883348460329,0.21652448691321352,real
LM25Cs1C3,89.49999999999999,59.10244211974984,416.9999999999999,0.7018492924161945,0.2905027932960894,3.210178655187893,98.72816214231884,99.36718604417486,6.46086795101713,20.11150175466212,59.10244211974984,116.30081695509587,416.2981507075837,9873.837662337659,96.18931520043375,48.09465760021688,1.1031079568974174,0.9236743768135193,0.18715316633773238,real
LM25Cs1C4,126.49999999999999,77.19495362550474,686.9730601369002,0.5401548711376617,0.3003952569169961,3.8620942435001213,133.54493625742606,134.13454149188766,18.37609623631824,32.053896898374276,77.19495362550474,181.59946687443312,686.4329052657625,17992.075221238934,149.54556997605886,74.77278498802943,1.055691195710878,1.1076057488122137,0.23404262118500038,real
LM26Cs1C1,126.75000000000006,93.58258670020126,420.21720265504945,1.0644329756178375,0.2603550295857987,3.2290772758642867,105.92509145617954,106.46415392717199,31.742558870604455,38.813413192043704,93.58258670020126,206.07479659325796,419.15276967943163,11334.616071428572,167.26138340121426,83.63069170060713,0.835700918786426,0.9393642104199622,0.34875877183070925,real
LM26Cs1C2,85.49999999999999,79.76384417421829,371.6381618616566,3.3786577401340603,0.304093567251462,3.1253418011427123,74.58719729283303,75.06996736378669,15.005575305688039,23.35487141463129,79.76384417421829,122.04586722301677,368.2595041215225,5635.499999999998,98.69099580838548,49.34549790419274,0.8723648806179303,0.2307161027888444,0.3008391553304872,real
LM26Cs1C3,119.74999999999999,98.64739013398206,533.4030254145499,4.421458047847543,0.3312456506610995,4.027185993581076,106.94098840014524,107.39317218614687,19.623665673826785,35.32148925119169,98.64739013398206,169.07591702370803,528.9815673667024,11533.29343220339,133.75442777251635,66.87721388625818,0.893035393738165,0.5919884465736601,0.301163577568596,real
LM26Cs2C1,134.0,126.51005530523337,457.1518649906302,5.404690151686444,0.25870646766169153,3.194526392406774,88.72429205127533,89.1539521528127,42.693024395392726,61.443790742186295,126.51005530523337,187.10157607589642,451.74717483894375,7948.427184466017,125.65778533371012,62.82889266685506,0.662121582472204,0.25325458862285644,0.29371805946540297,real
LM27Cs1C1,116.49999999999996,92.82519973590632,302.4164078649988,1.4238233214944822,0.257510729613734,2.9981725828351955,81.75726267433369,82.21529013866136,30.208070817380253,57.132368812942,92.82519973590632,170.66075280926094,300.99258454350434,6759.353932584268,113.52838399631895,56.764191998159475,0.7017790787496456,0.8687228323090349,0.2473320789176666,real
LM27Cs1C2,115.5,89.07325784921986,576.0,1.0,0.24819624819624822,2.999093515244007,113.3457101084995,114.01050003244028,21.686683788455742,37.56565088214829,89.07325784921986,151.49255149415944,575.0,12998.394117647063,113.92690061201115,56.963450306005576,0.9813481394675282,0.6994550246008421,0.27450838223617,real
LM27Cs1C3,114.75,77.89666855089901,597.2891759910459,1.617790739960542,0.2643427741466957,3.1897277679817706,115.80857049458821,116.45017413278333,19.227553244286867,43.978137245645044,77.89666855089901,161.48489121604342,595.6713852510853,13560.64305555556,117.50675397039838,58.75337698519919,1.009225015203383,0.9546788624980869,0.2862938662734811,real
LM30Cs1C1,118.00000000000001,85.09411546789636,378.87771273677674,1.0,0.29378531073446323,3.5589913087181224,99.6343314324937,100.11682496352299,23.971795476996792,36.30824231883075,85.09411546789636,180.99466217947958,377.87771273677674,10023.3786407767,144.6864198606488,72.3432099303244,0.8443587409533363,0.9907995785889946,0.3234680930365403,real
LM30Cs1C2,129.50000000000003,98.95874330017153,583.6703805574748,6.921884239447175,0.26254826254826247,3.3361293658857645,124.81686584752879,125.43324918059005,21.0,45.178170835966064,98.95874330017153,169.04009566533495,576.7484963180276,15733.499999999995,123.86192482936889,61.930962414684444,0.963836801911419,0.7340656206782933,0.2613533592383032,real
LM30Cs2C1,129.24999999999997,90.15751980505372,588.9587530233538,0.25,0.23984526112185692,3.096298230645074,130.28334505991162,130.98949302371045,16.90656446395099,36.3660782816511,90.15751980505372,164.09346296690134,588.7087530233538,17158.247282608692,127.72738468525024,63.86369234262512,1.007994932765274,0.9001721634557968,0.25114904496710944,real
LM30Cs2C2,127.0,66.41435426490904,459.5868282048656,0.43249773131323327,0.24146981627296588,3.0922201581878794,127.08658465786229,127.78295471808246,22.346196262282696,44.78296968524484,66.41435426490904,174.55850845410748,459.15433047355236,16328.483516483513,129.77553876886265,64.88776938443132,1.0006817689595455,1.4301819322203997,0.21151791073082388,real
LM33Cs1C1,125.74999999999999,77.1506744604174,565.7469825945536,2.2283431185150806,0.2518223989396952,3.251952596514179,136.7767341326733,137.5023452411213,21.20266803838604,28.813094462514442,77.1506744604174,155.86732797432458,563.5186394760385,18906.894946808512,127.05423351181014,63.52711675590507,1.0876877465818953,1.0659559722878293,0.2063036900420605,real
LM33Cs1C2,119.49999999999999,84.32071177790027,472.2542895450218,2.9319287002117975,0.26220362622036264,3.1696251263918866,108.35704868627603,108.93805579318918,25.56037189788265,46.777303539282414,84.32071177790027,144.2953787055045,469.32236084480996,11867.499999999998,97.51807516622209,48.759037583111045,0.9067535454918497,0.9739824584172718,0.1683964983587188,real
LM33Cs1C3,115.75000000000001,74.03538390448966,448.01611789434554,0.25,0.2966162706983441,3.651303941567609,117.92105409976627,118.49768860987271,14.501128189864067,29.38789640718256,74.03538390448966,162.83046653734326,447.76611789434554,14041.702205882355,133.4425701301607,66.72128506508035,1.0187564069094277,1.0612510992367317,0.21967832893056852,real
LM33Cs1C4,115.50000000000001,67.68572068884518,481.3526605460285,3.4819606535054786,0.29437229437229434,3.6016569827030436,115.04455658569854,115.61268130792538,14.71004271833639,30.15485729910685,67.68572068884518,172.72581661041525,477.870699892523,13366.29207920792,142.5709593113084,71.2854796556542,0.9960567669757449,1.2468459368315405,0.29467756574513937,real
LM33Cs2C1,128.50000000000003,87.85198860936615,533.105688252353,0.5167916716709914,0.35797665369649795,4.604755991705459,123.64566308609454,124.0961041519573,19.080060198549916,33.28545173501502,87.85198860936615,184.96899955882446,532.5888965806821,15399.843065693434,151.68354782380945,75.84177391190472,0.962223059035755,0.9862378600937418,0.27114947684816265,real
LM33Cs2C2,109.74999999999997,103.22492086849526,416.9900263710538,1.3707672085958242,0.23993925588458623,2.826143322547168,99.71396592253264,100.35112234753657,13.274008368900272,29.474374710444714,103.22492086849526,152.2936253655966,415.6192591624579,10070.347756410256,122.81925065515188,61.40962532757594,0.9085554981551951,0.19631389859392467,0.2890273786242726,real
LM33Cs3C1,126.99999999999997,92.96627647523881,501.48711305964287,1.9434783354259682,0.2834645669291339,3.567551927072012,111.01351269102334,111.53106101034571,23.02597786313864,41.139376225959474,92.96627647523881,197.27227106186552,499.5436347242169,12439.177570093458,156.13289483590606,78.06644741795303,0.8741221471734123,0.9197184027358453,0.3217883982396848,real
LM34Cs1C1,125.50000000000004,73.98580859826066,484.0,0.7894717127524404,0.24966799468791492,3.2112480266150514,126.27450257276806,126.95158250717189,17.63737100938207,35.52480108117033,73.98580859826066,223.08789906142542,483.21052828724754,16116.704301075271,187.5630979802551,93.78154899012755,1.0061713352411794,1.223862070778383,0.2999830503240293,real
LM35Cs1C1,118.74999999999996,68.74149535694372,497.76955008267055,3.3221870033220484,0.23298245614035096,2.9288230804252238,127.39750782491782,128.1719678933679,18.42997310948506,24.350748643511874,68.74149535694372,192.83323734476593,494.4473630793485,16428.05335365853,168.48248870125406,84.24124435062703,1.0728211185256242,1.1776173371880125,0.31311399096844833,real
LM35Cs1C2,94.99999999999996,68.80930516202578,472.6780673564366,5.3794941816169315,0.2666666666666668,2.9621137721836184,101.7300348962881,102.40598940817213,11.390178956877273,17.667445827718986,68.80930516202578,113.06384304863832,467.2985731748197,10486.986666666662,95.39639722091934,47.69819861045967,1.0708424725925068,0.7723587689124979,0.22752747713758242,real
LM35Cs2C1,110.49999999999996,78.27958549903545,404.9134312583295,3.6782725414750312,0.2473604826546004,2.9724964179005298,109.93748223422254,110.61402697200279,17.380473633044105,20.83591020767969,78.27958549903545,150.01581739928884,401.23515871685447,12235.462962962962,129.17990719160915,64.58995359580457,0.9949093414861773,0.8792382865104742,0.2378436319596947,real
LM35Cs2C2,101.5,99.20957723578547,379.593691675899,0.4854308719692546,0.2824302134646962,3.195203012028338,88.47174690261295,88.9906472283332,11.947758208926649,27.063123802642195,99.20957723578547,144.60447929255855,379.10826080392974,7919.335294117648,117.54135548991636,58.77067774495818,0.8716428266267285,0.07766624411980091,0.28104846468556943,real
LM35Cs2C3,183.00000000000003,121.6786786780761,1123.7897440066256,0.3595506111046011,0.2695810564663023,4.226128788462695,216.56869579881572,217.3040754898301,24.57041775002751,39.32868493094953,121.6786786780761,229.41508599740828,1123.430193395521,47221.061224489786,190.08640106645876,95.04320053322938,1.1834354961683917,0.8494485469712921,0.2710301679773258,real
LM35Cs3C1,132.00000000000003,90.18596817668247,493.61731573020273,4.414635811380922,0.26262626262626254,3.3191111841181584,114.5120081039539,115.06654891675362,31.02103593250269,54.77258935952747,90.18596817668247,168.4100097469062,489.2026799188218,13240.310679611654,113.63742038737874,56.81871019368937,0.8675152129087415,1.0954492681333163,0.2155159726342764,real
LM35Cs3C2,113.25,72.69402146403812,484.8998700426069,1.1264431456456543,0.2737306843267108,3.416589896273882,117.33179449748476,117.96774384108784,8.952977996132887,18.485878318139896,72.69402146403812,166.19333769719051,483.7734268969612,13916.388586956517,147.70745937905062,73.85372968952531,1.0360423355186292,1.0369562327838926,0.276178081332751,real
LM35Cs3C3,98.50000000000003,73.1709014982379,343.9890095730533,1.1083281101928562,0.2774957698815566,3.1512987275483377,88.89460051094215,89.4416493697165,7.861506233564008,17.12681467704627,73.1709014982379,165.37477378578473,342.8806814628604,7999.808641975307,148.24795910873846,74.12397955436923,0.9024832539181942,0.8548021484829443,0.34089546502776563,real
LM35Cs3C4,117.75,85.24171901417324,637.4999997119602,0.25,0.26893135173389954,3.409248898969086,128.07370924588702,128.75315013704622,10.065752183676176,25.505305621479607,85.24171901417324,174.03922504118373,637.2499997119602,16577.373670212768,148.53391941970412,74.26695970985206,1.087674813128552,0.7614743379552131,0.27402102277529744,real
LM35Cs3C5,79.99999999999997,45.37580205986406,346.65192972077347,2.538352075533979,0.3000000000000001,3.0818489862109852,87.26969691708571,87.88212335642444,10.761214234743923,19.926503854252765,45.37580205986406,104.27970899795731,344.1135776452395,7723.267605633803,84.35320514370454,42.17660257185227,1.0908712114635717,1.1902481329698706,0.22393490965922774,real
LM35Cs3C6,149.0,105.75370834108537,828.99341448609,1.0000000000000022,0.2953020134228188,3.9647672376436156,135.15176654413364,135.66663228113174,34.17117568581544,57.77546781132159,105.75370834108537,209.88193077396846,827.99341448609,18405.435114503816,152.10646296264687,76.05323148132344,0.9070588358666687,0.959949531509659,0.2709999667078242,real
LM35Cs3C7,82.99999999999996,45.01008709245211,220.54114942654965,2.916175659748044,0.3052208835341367,3.1136414616424504,72.773621594641,73.25717257261115,12.915801321052028,27.109999407324096,45.01008709245211,167.87647149937928,217.62497376680162,5366.613333333332,140.76647209205518,70.38323604602759,0.8767906216221811,1.5660858457405147,0.3799043958270384,real
LM36Cs1C1,116.49999999999999,83.37111110569393,625.0,1.1196488882520872,0.28040057224606585,3.441925844645414,119.65889018372181,120.27410704196588,11.407426940721079,29.972536427924823,83.37111110569393,154.46650069437965,623.8803511117479,14465.860824742265,124.49396426645482,62.24698213322741,1.027114937199329,0.8305832231129833,0.2622693834600952,real
LM36Cs1C2,121.00000000000006,81.43929995304788,429.32531582449485,1.9801862303813675,0.2534435261707988,3.1030354093420836,110.00909053346456,110.61188458293717,28.787621326810953,42.216382211627874,81.43929995304788,174.3484221643614,427.3451295941135,12234.989010989011,132.13203995273352,66.06601997636676,0.9091660374666488,1.0788390265325725,0.22555910446837674,real
LM36Cs1C3,139.00000000000006,88.69255657503199,1097.6012631789256,0.9999999999999987,0.25899280575539557,3.556141532087302,171.0204666114556,171.81776914624555,12.452056389841317,34.04609913547324,88.69255657503199,189.70797690860746,1096.6012631789256,29521.345794392528,155.66187777313422,77.83093888656711,1.230363069147162,0.8824811045439801,0.2711510043023436,real
LM36Cs2C1,124.50000000000006,84.65121287039057,509.04464843739447,0.04544465284582742,0.2838018741633198,3.551350416187241,110.79824005822474,111.32460045590402,20.79699056833446,32.90400137283584,84.65121287039057,184.49186334570945,508.9992037845486,12393.166666666664,151.5878619728736,75.7939309864368,0.8899457032789131,1.0789554177575977,0.3011539551689665,real
LM36Cs2C2,116.00000000000001,60.99999999999999,671.3194114798267,1.0,0.2758620689655172,3.5465987279773787,140.05356118285601,140.78875553186242,9.722598091602876,15.35162746872316,60.99999999999999,174.80466583570436,670.3194114798267,19821.473684210523,159.4530383669812,79.7265191834906,1.2073582860591034,1.1781207032970307,0.2871055301323346,real
LM36Cs2C3,123.75000000000006,89.5576649509941,750.4972267133152,0.5916567447248658,0.32053872053872035,4.011670297005983,129.51592566167298,130.06356415360523,21.447145762423744,44.16865496144026,89.5576649509941,190.1807000186219,749.9055699685903,16916.530720338986,146.01204505718164,73.00602252859082,1.0465933386801851,0.7920030268321898,0.32470724044715177,real
LM36Cs3C1,106.75000000000009,72.40655017111554,695.7489167026439,0.2416538609995302,0.28415300546448063,3.5050406246985517,135.49400355735307,136.2446686010951,4.386317187528881,23.56383447901961,72.40655017111554,138.5856862505795,695.5072628416443,18562.609722222227,115.02185177155988,57.51092588577994,1.2692646703264914,0.7604052340444871,0.26060262480653773,real
